mvmt_id,node_id,osm_node_id,name,ib_link_id,start_ib_lane,end_ib_lane,ob_link_id,start_ob_lane,end_ob_lane,lanes,ib_osm_node_id,ob_osm_node_id,type,penalty,capacity,ctrl_type,movement_str,geometry,volume,free_speed,allowed_uses
689,130,41752399,,235,1,,148,1,,1,41942014,41617200,right,,,,NBR,"LINESTRING (-111.9292496521776 33.40966823995736, -111.9291636152318 33.40974072305081)",,,auto
690,131,41763493,,155,1,,167,1,,1,330683931_330683932,41654666,thru,,,,NBT,"LINESTRING (-111.9123445591002 33.41571767900425, -111.9124322899591 33.41579180116054)",,,auto
691,131,41763493,,155,1,,197,1,,1,330683931_330683932,41851727,right,,,,NBR,"LINESTRING (-111.9123445591002 33.41571767900425, -111.9122602479106 33.41579099519117)",,,auto
692,131,41763493,,166,1,,154,1,,1,41654666,330683931_330683932,thru,,,,SBT,"LINESTRING (-111.9124322899591 33.41579180116054, -111.9123445591002 33.41571767900425)",,,auto
693,131,41763493,,166,1,,197,1,,1,41654666,41851727,left,,,,SBL,"LINESTRING (-111.9124322899591 33.41579180116054, -111.9122602479106 33.41579099519117)",,,auto
694,131,41763493,,196,1,,154,1,,1,41851727,330683931_330683932,left,,,,WBL,"LINESTRING (-111.9122602479106 33.41579099519117, -111.9123445591002 33.41571767900425)",,,auto
695,131,41763493,,196,1,,167,1,,1,41851727,41654666,right,,,,WBR,"LINESTRING (-111.9122602479106 33.41579099519117, -111.9124322899591 33.41579180116054)",,,auto
696,133,41765709,,163,1,,219,1,,1,41765713,41891129,left,,,,NBL,"LINESTRING (-111.9128242492957 33.41942214610257, -111.9129102843877 33.41949421213099)",,,auto
697,133,41765709,,163,1,,220,1,,1,41765713,41638526,right,,,,NBR,"LINESTRING (-111.9128242492957 33.41942214610257, -111.9127381966993 33.41949530779879)",,,auto
698,133,41765709,,218,1,,162,1,,1,41891129,41765713,right,,,,EBR,"LINESTRING (-111.9129102843877 33.41949421213099, -111.9128242492957 33.41942214610257)",,,auto
699,133,41765709,,218,1,,220,1,,1,41891129,41638526,thru,,,,EBT,"LINESTRING (-111.9129102843877 33.41949421213099, -111.9127381966993 33.41949530779879)",,,auto
700,133,41765709,,221,1,,162,1,,1,41638526,41765713,left,,,,WBL,"LINESTRING (-111.9127381966993 33.41949530779879, -111.9128242492957 33.41942214610257)",,,auto
701,133,41765709,,221,1,,219,1,,1,41638526,41891129,thru,,,,WBT,"LINESTRING (-111.9127381966993 33.41949530779879, -111.9129102843877 33.41949421213099)",,,auto
702,134,41765713,,162,1,,164,1,,1,41765709,41654666,thru,,,,SBT,"LINESTRING (-111.9128244243158 33.41844530503333, -111.9128653281346 33.41831027768706)",,,auto
703,134,41765713,,162,1,,334,1,,1,41765709,41915323,right,,,,SBR,"LINESTRING (-111.9128244243158 33.41844530503333, -111.9129104836919 33.41837289190623)",,,auto
704,134,41765713,,162,1,,335,1,,1,41765709,41851723,left,,,,SBL,"LINESTRING (-111.9128244243158 33.41844530503333, -111.9127383909709 33.41837344045975)",,,auto
705,134,41765713,,165,1,,163,1,,1,41654666,41765709,thru,,,,NBT,"LINESTRING (-111.9128653281346 33.41831027768706, -111.9128244243158 33.41844530503333)",,,auto
706,134,41765713,,165,1,,334,1,,1,41654666,41915323,left,,,,NBL,"LINESTRING (-111.9128653281346 33.41831027768706, -111.9129104836919 33.41837289190623)",,,auto
707,134,41765713,,165,1,,335,1,,1,41654666,41851723,right,,,,NBR,"LINESTRING (-111.9128653281346 33.41831027768706, -111.9127383909709 33.41837344045975)",,,auto
708,134,41765713,,333,1,,163,1,,1,41915323,41765709,left,,,,EBL,"LINESTRING (-111.9129104836919 33.41837289190623, -111.9128244243158 33.41844530503333)",,,auto
709,134,41765713,,333,1,,164,1,,1,41915323,41654666,right,,,,EBR,"LINESTRING (-111.9129104836919 33.41837289190623, -111.9128653281346 33.41831027768706)",,,auto
710,134,41765713,,333,1,,335,1,,1,41915323,41851723,thru,,,,EBT,"LINESTRING (-111.9129104836919 33.41837289190623, -111.9127383909709 33.41837344045975)",,,auto
711,134,41765713,,336,1,,163,1,,1,41851723,41765709,right,,,,WBR,"LINESTRING (-111.9127383909709 33.41837344045975, -111.9128244243158 33.41844530503333)",,,auto
712,134,41765713,,336,1,,164,1,,1,41851723,41654666,left,,,,WBL,"LINESTRING (-111.9127383909709 33.41837344045975, -111.9128653281346 33.41831027768706)",,,auto
713,134,41765713,,336,1,,334,1,,1,41851723,41915323,thru,,,,WBT,"LINESTRING (-111.9127383909709 33.41837344045975, -111.9129104836919 33.41837289190623)",,,auto
714,135,41770192,,169,1,,261,1,,1,2305982029,41851100,left,,,,NBL,"LINESTRING (-111.9182822110416 33.41280761214269, -111.9183685835178 33.41288259315883)",,,auto
715,135,41770192,,169,1,,262,1,,1,2305982029,41966670,right,,,,NBR,"LINESTRING (-111.9182822110416 33.41280761214269, -111.9181965662757 33.41287976252217)",,,auto
716,135,41770192,,260,1,,168,1,,1,41851100,2305982029,right,,,,EBR,"LINESTRING (-111.9183685835178 33.41288259315883, -111.9182822110416 33.41280761214269)",,,auto
717,135,41770192,,260,1,,262,1,,1,41851100,41966670,thru,,,,EBT,"LINESTRING (-111.9183685835178 33.41288259315883, -111.9181965662757 33.41287976252217)",,,auto
718,135,41770192,,263,1,,168,1,,1,41966670,2305982029,left,,,,WBL,"LINESTRING (-111.9181965662757 33.41287976252217, -111.9182822110416 33.41280761214269)",,,auto
719,135,41770192,,263,1,,261,1,,1,41966670,41851100,thru,,,,WBT,"LINESTRING (-111.9181965662757 33.41287976252217, -111.9183685835178 33.41288259315883)",,,auto
720,137,41778978,,297,1,,299,1,,1,42254473,41657000,thru,,,,EBT,"LINESTRING (-111.9143428694245 33.4135603772981, -111.9141707857485 33.41356005605071)",,,auto
721,137,41778978,,297,1,,579,1,,1,42254473,330683974,left,,,,EBL,"LINESTRING (-111.9143428694245 33.4135603772981, -111.9142574366731 33.41363252389262)",,,auto
722,137,41778978,,297,1,,580,1,,1,42254473,41778983,right,,,,EBR,"LINESTRING (-111.9143428694245 33.4135603772981, -111.9142581087829 33.41348821726367)",,,auto
723,137,41778978,,300,1,,298,1,,1,41657000,42254473,thru,,,,WBT,"LINESTRING (-111.9141707857485 33.41356005605071, -111.9143428694245 33.4135603772981)",,,auto
724,137,41778978,,300,1,,579,1,,1,41657000,330683974,right,,,,WBR,"LINESTRING (-111.9141707857485 33.41356005605071, -111.9142574366731 33.41363252389262)",,,auto
725,137,41778978,,300,1,,580,1,,1,41657000,41778983,left,,,,WBL,"LINESTRING (-111.9141707857485 33.41356005605071, -111.9142581087829 33.41348821726367)",,,auto
726,137,41778978,,578,1,,298,1,,1,330683974,42254473,right,,,,SBR,"LINESTRING (-111.9142574366731 33.41363252389262, -111.9143428694245 33.4135603772981)",,,auto
727,137,41778978,,578,1,,299,1,,1,330683974,41657000,left,,,,SBL,"LINESTRING (-111.9142574366731 33.41363252389262, -111.9141707857485 33.41356005605071)",,,auto
728,137,41778978,,578,1,,580,1,,1,330683974,41778983,thru,,,,SBT,"LINESTRING (-111.9142574366731 33.41363252389262, -111.9142581087829 33.41348821726367)",,,auto
729,137,41778978,,581,1,,298,1,,1,41778983,42254473,left,,,,NBL,"LINESTRING (-111.9142581087829 33.41348821726367, -111.9143428694245 33.4135603772981)",,,auto
730,137,41778978,,581,1,,299,1,,1,41778983,41657000,right,,,,NBR,"LINESTRING (-111.9142581087829 33.41348821726367, -111.9141707857485 33.41356005605071)",,,auto
731,137,41778978,,581,1,,579,1,,1,41778983,330683974,thru,,,,NBT,"LINESTRING (-111.9142581087829 33.41348821726367, -111.9142574366731 33.41363252389262)",,,auto
732,138,41778983,,364,1,,366,1,,1,337829641,41657005,thru,,,,EBT,"LINESTRING (-111.914342999905 33.41260239299979, -111.914170943086 33.4126003087586)",,,auto
733,138,41778983,,364,1,,581,1,,1,337829641,41778978,left,,,,EBL,"LINESTRING (-111.914342999905 33.41260239299979, -111.9142582900889 33.4126728129719)",,,auto
734,138,41778983,,364,1,,582,1,,1,337829641,41778986,right,,,,EBR,"LINESTRING (-111.914342999905 33.41260239299979, -111.9142569950822 33.41252850482836)",,,auto
735,138,41778983,,367,1,,365,1,,1,41657005,337829641,thru,,,,WBT,"LINESTRING (-111.914170943086 33.4126003087586, -111.914342999905 33.41260239299979)",,,auto
736,138,41778983,,367,1,,581,1,,1,41657005,41778978,right,,,,WBR,"LINESTRING (-111.914170943086 33.4126003087586, -111.9142582900889 33.4126728129719)",,,auto
737,138,41778983,,367,1,,582,1,,1,41657005,41778986,left,,,,WBL,"LINESTRING (-111.914170943086 33.4126003087586, -111.9142569950822 33.41252850482836)",,,auto
738,138,41778983,,580,1,,365,1,,1,41778978,337829641,right,,,,SBR,"LINESTRING (-111.9142582900889 33.4126728129719, -111.914342999905 33.41260239299979)",,,auto
739,138,41778983,,580,1,,366,1,,1,41778978,41657005,left,,,,SBL,"LINESTRING (-111.9142582900889 33.4126728129719, -111.914170943086 33.4126003087586)",,,auto
740,138,41778983,,580,1,,582,1,,1,41778978,41778986,thru,,,,SBT,"LINESTRING (-111.9142582900889 33.4126728129719, -111.9142569950822 33.41252850482836)",,,auto
741,138,41778983,,583,1,,365,1,,1,41778986,337829641,left,,,,NBL,"LINESTRING (-111.9142569950822 33.41252850482836, -111.914342999905 33.41260239299979)",,,auto
742,138,41778983,,583,1,,366,1,,1,41778986,41657005,right,,,,NBR,"LINESTRING (-111.9142569950822 33.41252850482836, -111.914170943086 33.4126003087586)",,,auto
743,138,41778983,,583,1,,581,1,,1,41778986,41778978,thru,,,,NBT,"LINESTRING (-111.9142569950822 33.41252850482836, -111.9142582900889 33.4126728129719)",,,auto
744,139,41778986,,277,1,,279,1,,1,337830082,41657007,thru,,,,EBT,"LINESTRING (-111.914343155418 33.41162472761481, -111.9141711024298 33.41162686139526)",,,auto
745,139,41778986,,277,1,,583,1,,1,337830082,41778983,left,,,,EBL,"LINESTRING (-111.914343155418 33.41162472761481, -111.9142571300974 33.41169868508769)",,,auto
746,139,41778986,,280,1,,278,1,,1,41657007,337830082,thru,,,,WBT,"LINESTRING (-111.9141711024298 33.41162686139526, -111.914343155418 33.41162472761481)",,,auto
747,139,41778986,,280,1,,583,1,,1,41657007,41778983,right,,,,WBR,"LINESTRING (-111.9141711024298 33.41162686139526, -111.9142571300974 33.41169868508769)",,,auto
748,139,41778986,,582,1,,278,1,,1,41778983,337830082,right,,,,SBR,"LINESTRING (-111.9142571300974 33.41169868508769, -111.914343155418 33.41162472761481)",,,auto
749,139,41778986,,582,1,,279,1,,1,41778983,41657007,left,,,,SBL,"LINESTRING (-111.9142571300974 33.41169868508769, -111.9141711024298 33.41162686139526)",,,auto
750,140,41800245,,338,1,,1262,1,,1,5414658105,5201685466,left,,,,WBL,"LINESTRING (-111.9288335268936 33.42027227213612, -111.9289151289104 33.42019802280283)",,,auto
751,140,41800245,,338,1,,1265,1,,1,5414658105,5201685467,right,,,,WBR,"LINESTRING (-111.9288335268936 33.42027227213612, -111.9289284928542 33.42034185243087)",,,auto
752,140,41800245,,1263,2,,337,1,,1,5201685466,5414658105,right,,,,NBR,"LINESTRING (-111.9289151289104 33.42019802280283, -111.9288335268936 33.42027227213612)",,,auto
753,140,41800245,,1263,1,,1265,1,,1,5201685466,5201685467,thru,,,,NBT,"LINESTRING (-111.9289151289104 33.42019802280283, -111.9289284928542 33.42034185243087)",,,auto
754,140,41800245,,1264,1,,337,1,,1,5201685467,5414658105,left,,,,SBL,"LINESTRING (-111.9289284928542 33.42034185243087, -111.9288335268936 33.42027227213612)",,,auto
755,140,41800245,,1264,2,,1262,1,,1,5201685467,5201685466,thru,,,,SBT,"LINESTRING (-111.9289284928542 33.42034185243087, -111.9289151289104 33.42019802280283)",,,auto
756,142,41830283,,175,1,,240,1,,1,41830285,316880529,right,,,,WBR,"LINESTRING (-111.9369848861174 33.41353090769405, -111.9370713990854 33.41360237059099)",,,auto
757,142,41830283,,175,1,,1194,1,,1,41830285,41662602,thru,,,,WBT,"LINESTRING (-111.9369848861174 33.41353090769405, -111.937156960847 33.4135293822212)",,,auto
758,142,41830283,,241,1,,174,1,,1,316880529,41830285,left,,,,SBL,"LINESTRING (-111.9370713990854 33.41360237059099, -111.9369848861174 33.41353090769405)",,,auto
759,142,41830283,,241,1,,1194,1,,1,316880529,41662602,right,,,,SBR,"LINESTRING (-111.9370713990854 33.41360237059099, -111.937156960847 33.4135293822212)",,,auto
760,142,41830283,,1193,1,,174,1,,1,41662602,41830285,thru,,,,EBT,"LINESTRING (-111.937156960847 33.4135293822212, -111.9369848861174 33.41353090769405)",,,auto
761,142,41830283,,1193,1,,240,1,,1,41662602,316880529,left,,,,EBL,"LINESTRING (-111.937156960847 33.4135293822212, -111.9370713990854 33.41360237059099)",,,auto
762,143,41830285,,174,1,,416,1,,1,41830283,5200239622,left,,,,EBL,"LINESTRING (-111.9350188146419 33.4135467621843, -111.9349344839835 33.41361962512569)",,,auto
763,143,41830285,,174,1,,1342,1,,1,41830283,41830286,thru,,,,EBT,"LINESTRING (-111.9350188146419 33.4135467621843, -111.9348467399472 33.41354829628716)",,,auto
764,143,41830285,,174,1,,1346,1,,1,41830283,41604298,right,,,,EBR,"LINESTRING (-111.9350188146419 33.4135467621843, -111.9349330659911 33.41347532329328)",,,auto
765,143,41830285,,415,1,,175,1,,1,5200239622,41830283,right,,,,SBR,"LINESTRING (-111.9349344839835 33.41361962512569, -111.9350188146419 33.4135467621843)",,,auto
766,143,41830285,,415,1,,1342,1,,1,5200239622,41830286,left,,,,SBL,"LINESTRING (-111.9349344839835 33.41361962512569, -111.9348467399472 33.41354829628716)",,,auto
767,143,41830285,,415,1,,1346,1,,1,5200239622,41604298,thru,,,,SBT,"LINESTRING (-111.9349344839835 33.41361962512569, -111.9349330659911 33.41347532329328)",,,auto
768,143,41830285,,1343,1,,175,1,,1,41830286,41830283,thru,,,,WBT,"LINESTRING (-111.9348467399472 33.41354829628716, -111.9350188146419 33.4135467621843)",,,auto
769,143,41830285,,1343,1,,416,1,,1,41830286,5200239622,right,,,,WBR,"LINESTRING (-111.9348467399472 33.41354829628716, -111.9349344839835 33.41361962512569)",,,auto
770,143,41830285,,1343,1,,1346,1,,1,41830286,41604298,left,,,,WBL,"LINESTRING (-111.9348467399472 33.41354829628716, -111.9349330659911 33.41347532329328)",,,auto
771,143,41830285,,1347,1,,175,1,,1,41604298,41830283,left,,,,NBL,"LINESTRING (-111.9349330659911 33.41347532329328, -111.9350188146419 33.4135467621843)",,,auto
772,143,41830285,,1347,1,,416,1,,1,41604298,5200239622,thru,,,,NBT,"LINESTRING (-111.9349330659911 33.41347532329328, -111.9349344839835 33.41361962512569)",,,auto
773,143,41830285,,1347,1,,1342,1,,1,41604298,41830286,right,,,,NBR,"LINESTRING (-111.9349330659911 33.41347532329328, -111.9348467399472 33.41354829628716)",,,auto
774,144,41830286,,1342,1,,1344,1,,1,41830285,41800471,thru,,,,EBT,"LINESTRING (-111.9328634554394 33.41356921708177, -111.9326913809678 33.41357074936935)",,,auto
775,144,41830286,,1342,1,,1488,1,,1,41830285,330683965,left,,,,EBL,"LINESTRING (-111.9328634554394 33.41356921708177, -111.9327780447936 33.41364228069149)",,,auto
776,144,41830286,,1345,1,,1343,1,,1,41800471,41830285,thru,,,,WBT,"LINESTRING (-111.9326913809678 33.41357074936935, -111.9328634554394 33.41356921708177)",,,auto
777,144,41830286,,1345,1,,1488,1,,1,41800471,330683965,right,,,,WBR,"LINESTRING (-111.9326913809678 33.41357074936935, -111.9327780447936 33.41364228069149)",,,auto
778,144,41830286,,1487,1,,1343,1,,1,330683965,41830285,right,,,,SBR,"LINESTRING (-111.9327780447936 33.41364228069149, -111.9328634554394 33.41356921708177)",,,auto
779,144,41830286,,1487,1,,1344,1,,1,330683965,41800471,left,,,,SBL,"LINESTRING (-111.9327780447936 33.41364228069149, -111.9326913809678 33.41357074936935)",,,auto
780,146,41832337,,182,1,,184,1,,1,41752392,3872996559,thru,,,,SBT,"LINESTRING (-111.930116374589 33.40838110808126, -111.9301182664134 33.40823680739957)",,,auto
781,146,41832337,,182,1,,266,1,,1,41752392,41942014,left,,,,SBL,"LINESTRING (-111.930116374589 33.40838110808126, -111.9300304261488 33.40830895095748)",,,auto
782,146,41832337,,185,1,,183,1,,1,3872996559,41752392,thru,,,,NBT,"LINESTRING (-111.9301182664134 33.40823680739957, -111.930116374589 33.40838110808126)",,,auto
783,146,41832337,,185,1,,266,1,,1,3872996559,41942014,right,,,,NBR,"LINESTRING (-111.9301182664134 33.40823680739957, -111.9300304261488 33.40830895095748)",,,auto
784,146,41832337,,267,1,,183,1,,1,41942014,41752392,right,,,,WBR,"LINESTRING (-111.9300304261488 33.40830895095748, -111.930116374589 33.40838110808126)",,,auto
785,146,41832337,,267,1,,184,1,,1,41942014,3872996559,left,,,,WBL,"LINESTRING (-111.9300304261488 33.40830895095748, -111.9301182664134 33.40823680739957)",,,auto
786,148,41851100,,191,1,,259,1,,1,41851102,41853706,left,,,,NBL,"LINESTRING (-111.9194060725927 33.41279777768369, -111.919492564498 33.41287062427873)",,,auto
787,148,41851100,,191,1,,260,1,,1,41851102,41770192,right,,,,NBR,"LINESTRING (-111.9194060725927 33.41279777768369, -111.9193204982681 33.41287118744517)",,,auto
788,148,41851100,,258,1,,190,1,,1,41853706,41851102,right,,,,EBR,"LINESTRING (-111.919492564498 33.41287062427873, -111.9194060725927 33.41279777768369)",,,auto
789,148,41851100,,258,1,,260,1,,1,41853706,41770192,thru,,,,EBT,"LINESTRING (-111.919492564498 33.41287062427873, -111.9193204982681 33.41287118744517)",,,auto
790,148,41851100,,261,1,,190,1,,1,41770192,41851102,left,,,,WBL,"LINESTRING (-111.9193204982681 33.41287118744517, -111.9194060725927 33.41279777768369)",,,auto
791,148,41851100,,261,1,,259,1,,1,41770192,41853706,thru,,,,WBT,"LINESTRING (-111.9193204982681 33.41287118744517, -111.919492564498 33.41287062427873)",,,auto
792,151,41851727,,194,1,,196,1,,1,41654668,41763493,right,,,,SBR,"LINESTRING (-111.91179723949 33.41622179661488, -111.9117976896545 33.41607748116103)",,,auto
793,151,41851727,,194,1,,392,1,,1,41654668,41638534,left,,,,SBL,"LINESTRING (-111.91179723949 33.41622179661488, -111.9117116312486 33.41614977952107)",,,auto
794,151,41851727,,197,1,,195,1,,1,41763493,41654668,left,,,,EBL,"LINESTRING (-111.9117976896545 33.41607748116103, -111.91179723949 33.41622179661488)",,,auto
795,151,41851727,,197,1,,392,1,,1,41763493,41638534,thru,,,,EBT,"LINESTRING (-111.9117976896545 33.41607748116103, -111.9117116312486 33.41614977952107)",,,auto
796,151,41851727,,393,1,,195,1,,1,41638534,41654668,right,,,,WBR,"LINESTRING (-111.9117116312486 33.41614977952107, -111.91179723949 33.41622179661488)",,,auto
797,151,41851727,,393,1,,196,1,,1,41638534,41763493,thru,,,,WBT,"LINESTRING (-111.9117116312486 33.41614977952107, -111.9117976896545 33.41607748116103)",,,auto
798,152,41852597,,200,1,,202,1,,1,5341183662,3872996557,thru,,,,SBT,"LINESTRING (-111.9337619225302 33.40851259958482, -111.9337561558794 33.40837749308958)",,,auto
799,152,41852597,,200,1,,264,1,,1,5341183662,41582913,left,,,,SBL,"LINESTRING (-111.9337619225302 33.40851259958482, -111.9336429173478 33.40844642402678)",,,auto
800,152,41852597,,203,1,,201,1,,1,3872996557,5341183662,thru,,,,NBT,"LINESTRING (-111.9337561558794 33.40837749308958, -111.9337619225302 33.40851259958482)",,,auto
801,152,41852597,,203,1,,264,1,,1,3872996557,41582913,right,,,,NBR,"LINESTRING (-111.9337561558794 33.40837749308958, -111.9336429173478 33.40844642402678)",,,auto
802,152,41852597,,265,1,,201,1,,1,41582913,5341183662,right,,,,WBR,"LINESTRING (-111.9336429173478 33.40844642402678, -111.9337619225302 33.40851259958482)",,,auto
803,152,41852597,,265,1,,202,1,,1,41582913,3872996557,left,,,,WBL,"LINESTRING (-111.9336429173478 33.40844642402678, -111.9337561558794 33.40837749308958)",,,auto
804,153,41852605,,341,1,,643,1,,1,41961180,3983456162,right,,,,WBR,"LINESTRING (-111.9338105880906 33.40660266269447, -111.9338966147124 33.40667355428404)",,,auto
805,153,41852605,,341,1,,644,1,,1,41961180,,left,,,,WBL,"LINESTRING (-111.9338105880906 33.40660266269447, -111.9338959090953 33.40652924007112)",,,auto
806,153,41852605,,642,1,,340,1,,1,3983456162,41961180,left,,,,SBL,"LINESTRING (-111.9338966147124 33.40667355428404, -111.9338105880906 33.40660266269447)",,,auto
807,153,41852605,,642,1,,644,1,,1,3983456162,,thru,,,,SBT,"LINESTRING (-111.9338966147124 33.40667355428404, -111.9338959090953 33.40652924007112)",,,auto
