signal_phase_mvmt_id,controller_id,mvmt_txt_id,signal_phase_num,timing_plan_id,mvmt_id,node_id,osm_node_id,ib_link_id,ob_link_id,ib_osm_node_id,ob_osm_node_id,protection,osm_web_address,geometry
3,,NBT,2,0,146,23,41520594,17,15,41520604,41520593,protected,http://openstreetmap.org/node/41520594,"LINESTRING (-111.9442946427333 33.40869670300064, -111.9442943922796 33.4088410192164)"
4,,SBT,6,0,144,23,41520594,14,16,41520593,41520604,protected,http://openstreetmap.org/node/41520594,"LINESTRING (-111.9442943922796 33.4088410192164, -111.9442946427333 33.40869670300064)"
5,,SBR,6,0,145,23,41520594,14,323,41520593,,protected,http://openstreetmap.org/node/41520594,"LINESTRING (-111.9442943922796 33.4088410192164, -111.9443804165168 33.40876871300411)"
0,,EBL,1,0,154,24,41520604,1451,17,,41520594,protected,http://openstreetmap.org/node/41520604,"LINESTRING (-111.9440360180107 33.40737623872333, -111.9439499946809 33.40744840779031)"
1,,EBT,2,0,155,24,41520604,1451,1449,,418969823,protected,http://openstreetmap.org/node/41520604,"LINESTRING (-111.9440360180107 33.40737623872333, -111.9439128788641 33.40737670511497)"
2,,WBT,6,0,153,24,41520604,1448,1450,418969823,,protected,http://openstreetmap.org/node/41520604,"LINESTRING (-111.9439128788641 33.40737670511497, -111.9440360180107 33.40737623872333)"
3,,WBR,6,0,152,24,41520604,1448,17,418969823,41520594,protected,http://openstreetmap.org/node/41520604,"LINESTRING (-111.9439128788641 33.40737670511497, -111.9439499946809 33.40744840779031)"
4,,SBL,7,0,150,24,41520604,16,1449,41520594,418969823,protected,http://openstreetmap.org/node/41520604,"LINESTRING (-111.9439499946809 33.40744840779031, -111.9439128788641 33.40737670511497)"
5,,SBR,8,0,151,24,41520604,16,1450,41520594,,protected,http://openstreetmap.org/node/41520604,"LINESTRING (-111.9439499946809 33.40744840779031, -111.9440360180107 33.40737623872333)"
0,,EBL,1,0,160,25,41529691,1279,18,330693619,41529697,protected,http://openstreetmap.org/node/41529691,"LINESTRING (-111.9305116108429 33.42313744738468, -111.9304081480777 33.42319712191831)"
1,,EBT,2,0,161,25,41529691,1279,441,330693619,5201685470,protected,http://openstreetmap.org/node/41529691,"LINESTRING (-111.9305116108429 33.42313744738468, -111.9303414086159 33.42311605801363)"
2,,WBT,6,0,159,25,41529691,442,444,5201685470,5201685473,protected,http://openstreetmap.org/node/41529691,"LINESTRING (-111.9303414086159 33.42311605801363, -111.9304890742541 33.42317619273246)"
3,,WBR,6,0,158,25,41529691,442,18,5201685470,41529697,protected,http://openstreetmap.org/node/41529691,"LINESTRING (-111.9303414086159 33.42311605801363, -111.9304081480777 33.42319712191831)"
4,,SBL,7,0,156,25,41529691,19,441,41529697,5201685470,protected,http://openstreetmap.org/node/41529691,"LINESTRING (-111.9304081480777 33.42319712191831, -111.9303414086159 33.42311605801363)"
5,,SBR,8,0,157,25,41529691,19,444,41529697,5201685473,protected,http://openstreetmap.org/node/41529691,"LINESTRING (-111.9304081480777 33.42319712191831, -111.9304890742541 33.42317619273246)"
0,,WBL,7,0,172,26,41529697,1507,19,8122988905,41529691,permissive,http://openstreetmap.org/node/41529697,"LINESTRING (-111.929061257925 33.4242288058698, -111.9291607572027 33.42427468048678)"
1,,WBT,8,0,169,26,41529697,1293,19,41459438,41529691,protected,http://openstreetmap.org/node/41529697,"LINESTRING (-111.9289977045251 33.42432076207021, -111.9291607572027 33.42427468048678)"
2,,WBR,8,0,174,26,41529697,1507,1292,8122988905,41459438,protected,http://openstreetmap.org/node/41529697,"LINESTRING (-111.929061257925 33.4242288058698, -111.9289977045251 33.42432076207021)"
3,,NBL,1,0,163,26,41529697,18,188,41529691,41736777_2714317917,permissive,http://openstreetmap.org/node/41529697,"LINESTRING (-111.9291607572027 33.42427468048678, -111.9291132250334 33.42436571795538)"
4,,NBT,2,0,164,26,41529697,18,1292,41529691,41459438,protected,http://openstreetmap.org/node/41529697,"LINESTRING (-111.9291607572027 33.42427468048678, -111.9289977045251 33.42432076207021)"
5,,NBR,2,0,165,26,41529697,18,1506,41529691,8122988905,protected,http://openstreetmap.org/node/41529697,"LINESTRING (-111.9291607572027 33.42427468048678, -111.929061257925 33.4242288058698)"
6,,SBL,5,0,168,26,41529697,189,1506,41736777_2714317917,8122988905,protected,http://openstreetmap.org/node/41529697,"LINESTRING (-111.9291132250334 33.42436571795538, -111.929061257925 33.4242288058698)"
7,,SBR,6,0,166,26,41529697,189,19,41736777_2714317917,41529691,protected,http://openstreetmap.org/node/41529697,"LINESTRING (-111.9291132250334 33.42436571795538, -111.9291607572027 33.42427468048678)"
0,,EBL,1,0,176,30,41529813,22,491,2626664037,41746580,protected,http://openstreetmap.org/node/41529813,"LINESTRING (-111.9367525225809 33.42435937113064, -111.9366678208953 33.424431526058)"
1,,EBT,2,0,175,30,41529813,22,24,2626664037,316007232,protected,http://openstreetmap.org/node/41529813,"LINESTRING (-111.9367525225809 33.42435937113064, -111.9365804167975 33.42435938252375)"
2,,EBR,2,0,177,30,41529813,22,492,2626664037,41957870,protected,http://openstreetmap.org/node/41529813,"LINESTRING (-111.9367525225809 33.42435937113064, -111.9366664628957 33.4242872187595)"
3,,WBL,5,0,180,30,41529813,25,492,316007232,41957870,protected,http://openstreetmap.org/node/41529813,"LINESTRING (-111.9365804167975 33.42435938252375, -111.9366664628957 33.4242872187595)"
4,,WBT,6,0,178,30,41529813,25,23,316007232,2626664037,protected,http://openstreetmap.org/node/41529813,"LINESTRING (-111.9365804167975 33.42435938252375, -111.9367525225809 33.42435937113064)"
5,,WBR,6,0,179,30,41529813,25,491,316007232,41746580,protected,http://openstreetmap.org/node/41529813,"LINESTRING (-111.9365804167975 33.42435938252375, -111.9366678208953 33.424431526058)"
6,,NBL,3,0,184,30,41529813,493,23,41957870,2626664037,protected,http://openstreetmap.org/node/41529813,"LINESTRING (-111.9366664628957 33.4242872187595, -111.9367525225809 33.42435937113064)"
7,,NBT,4,0,186,30,41529813,493,491,41957870,41746580,protected,http://openstreetmap.org/node/41529813,"LINESTRING (-111.9366664628957 33.4242872187595, -111.9366678208953 33.424431526058)"
8,,NBR,4,0,185,30,41529813,493,24,41957870,316007232,protected,http://openstreetmap.org/node/41529813,"LINESTRING (-111.9366664628957 33.4242872187595, -111.9365804167975 33.42435938252375)"
9,,SBL,7,0,182,30,41529813,490,24,41746580,316007232,protected,http://openstreetmap.org/node/41529813,"LINESTRING (-111.9366678208953 33.424431526058, -111.9365804167975 33.42435938252375)"
10,,SBT,8,0,183,30,41529813,490,492,41746580,41957870,protected,http://openstreetmap.org/node/41529813,"LINESTRING (-111.9366678208953 33.424431526058, -111.9366664628957 33.4242872187595)"
11,,SBR,8,0,181,30,41529813,490,23,41746580,2626664037,protected,http://openstreetmap.org/node/41529813,"LINESTRING (-111.9366678208953 33.424431526058, -111.9367525225809 33.42435937113064)"
0,,EBT,2,0,192,31,41533533,869,867,4346605154,4346605155,protected,http://openstreetmap.org/node/41533533,"LINESTRING (-111.9413473878195 33.42193069822934, -111.9411752872767 33.42193102726638)"
1,,EBR,2,0,191,31,41533533,869,26,4346605154,7265020288,protected,http://openstreetmap.org/node/41533533,"LINESTRING (-111.9413473878195 33.42193069822934, -111.9412575164065 33.42185888766618)"
2,,WBL,5,0,189,31,41533533,866,26,4346605155,7265020288,protected,http://openstreetmap.org/node/41533533,"LINESTRING (-111.9411752872767 33.42193102726638, -111.9412575164065 33.42185888766618)"
3,,WBT,6,0,190,31,41533533,866,868,4346605155,4346605154,protected,http://openstreetmap.org/node/41533533,"LINESTRING (-111.9411752872767 33.42193102726638, -111.9413473878195 33.42193069822934)"
4,,NBL,3,0,188,31,41533533,27,868,7265020288,4346605154,protected,http://openstreetmap.org/node/41533533,"LINESTRING (-111.9412575164065 33.42185888766618, -111.9413473878195 33.42193069822934)"
5,,NBR,4,0,187,31,41533533,27,867,7265020288,4346605155,protected,http://openstreetmap.org/node/41533533,"LINESTRING (-111.9412575164065 33.42185888766618, -111.9411752872767 33.42193102726638)"
0,,EBL,1,0,197,32,41533538,116,1469,41563464,7265020287,protected,http://openstreetmap.org/node/41533538,"LINESTRING (-111.941321146279 33.41905659253428, -111.9412226522105 33.41912857080111)"
1,,EBT,2,0,196,32,41533538,116,114,41563464,1698683826_2625359006,protected,http://openstreetmap.org/node/41533538,"LINESTRING (-111.941321146279 33.41905659253428, -111.941149054921 33.41905755133619)"
2,,EBR,2,0,198,32,41533538,116,1470,41563464,41533540,protected,http://openstreetmap.org/node/41533538,"LINESTRING (-111.941321146279 33.41905659253428, -111.9412371389954 33.41898503390593)"
3,,WBL,5,0,195,32,41533538,113,1470,1698683826_2625359006,41533540,protected,http://openstreetmap.org/node/41533538,"LINESTRING (-111.941149054921 33.41905755133619, -111.9412371389954 33.41898503390593)"
4,,WBT,6,0,193,32,41533538,113,115,1698683826_2625359006,41563464,protected,http://openstreetmap.org/node/41533538,"LINESTRING (-111.941149054921 33.41905755133619, -111.941321146279 33.41905659253428)"
5,,WBR,6,0,194,32,41533538,113,1469,1698683826_2625359006,7265020287,protected,http://openstreetmap.org/node/41533538,"LINESTRING (-111.941149054921 33.41905755133619, -111.9412226522105 33.41912857080111)"
6,,NBL,3,0,203,32,41533538,1471,115,41533540,41563464,protected,http://openstreetmap.org/node/41533538,"LINESTRING (-111.9412371389954 33.41898503390593, -111.941321146279 33.41905659253428)"
7,,NBT,4,0,204,32,41533538,1471,1469,41533540,7265020287,protected,http://openstreetmap.org/node/41533538,"LINESTRING (-111.9412371389954 33.41898503390593, -111.9412226522105 33.41912857080111)"
8,,NBR,4,0,202,32,41533538,1471,114,41533540,1698683826_2625359006,protected,http://openstreetmap.org/node/41533538,"LINESTRING (-111.9412371389954 33.41898503390593, -111.941149054921 33.41905755133619)"
9,,SBL,7,0,199,32,41533538,1468,114,7265020287,1698683826_2625359006,protected,http://openstreetmap.org/node/41533538,"LINESTRING (-111.9412226522105 33.41912857080111, -111.941149054921 33.41905755133619)"
10,,SBT,8,0,201,32,41533538,1468,1470,7265020287,41533540,protected,http://openstreetmap.org/node/41533538,"LINESTRING (-111.9412226522105 33.41912857080111, -111.9412371389954 33.41898503390593)"
11,,SBR,8,0,200,32,41533538,1468,115,7265020287,41563464,protected,http://openstreetmap.org/node/41533538,"LINESTRING (-111.9412226522105 33.41912857080111, -111.941321146279 33.41905659253428)"
0,,EBL,1,0,209,33,41533540,387,1471,41563460,41533538,protected,http://openstreetmap.org/node/41533540,"LINESTRING (-111.9413155589669 33.41761928294834, -111.9412299223334 33.41769157828057)"
1,,EBT,2,0,208,33,41533540,387,385,41563460,41662596,protected,http://openstreetmap.org/node/41533540,"LINESTRING (-111.9413155589669 33.41761928294834, -111.9411434731209 33.41762030661029)"
2,,EBR,2,0,210,33,41533540,387,1472,41563460,41533544,protected,http://openstreetmap.org/node/41533540,"LINESTRING (-111.9413155589669 33.41761928294834, -111.9412282411003 33.41754727062931)"
3,,WBL,5,0,207,33,41533540,384,1472,41662596,41533544,protected,http://openstreetmap.org/node/41533540,"LINESTRING (-111.9411434731209 33.41762030661029, -111.9412282411003 33.41754727062931)"
4,,WBT,6,0,205,33,41533540,384,386,41662596,41563460,protected,http://openstreetmap.org/node/41533540,"LINESTRING (-111.9411434731209 33.41762030661029, -111.9413155589669 33.41761928294834)"
5,,WBR,6,0,206,33,41533540,384,1471,41662596,41533538,protected,http://openstreetmap.org/node/41533540,"LINESTRING (-111.9411434731209 33.41762030661029, -111.9412299223334 33.41769157828057)"
6,,NBL,3,0,215,33,41533540,1473,386,41533544,41563460,protected,http://openstreetmap.org/node/41533540,"LINESTRING (-111.9412282411003 33.41754727062931, -111.9413155589669 33.41761928294834)"
7,,NBT,4,0,216,33,41533540,1473,1471,41533544,41533538,protected,http://openstreetmap.org/node/41533540,"LINESTRING (-111.9412282411003 33.41754727062931, -111.9412299223334 33.41769157828057)"
8,,NBR,4,0,214,33,41533540,1473,385,41533544,41662596,protected,http://openstreetmap.org/node/41533540,"LINESTRING (-111.9412282411003 33.41754727062931, -111.9411434731209 33.41762030661029)"
9,,SBL,7,0,211,33,41533540,1470,385,41533538,41662596,protected,http://openstreetmap.org/node/41533540,"LINESTRING (-111.9412299223334 33.41769157828057, -111.9411434731209 33.41762030661029)"
10,,SBT,8,0,213,33,41533540,1470,1472,41533538,41533544,protected,http://openstreetmap.org/node/41533540,"LINESTRING (-111.9412299223334 33.41769157828057, -111.9412282411003 33.41754727062931)"
11,,SBR,8,0,212,33,41533540,1470,386,41533538,41563460,protected,http://openstreetmap.org/node/41533540,"LINESTRING (-111.9412299223334 33.41769157828057, -111.9413155589669 33.41761928294834)"
0,,EBL,1,0,221,34,41533544,320,1473,41563458,41533540,protected,http://openstreetmap.org/node/41533544,"LINESTRING (-111.941290593535 33.41620270140081, -111.941205839516 33.41627637141593)"
1,,EBT,2,0,220,34,41533544,320,318,41563458,41662598,protected,http://openstreetmap.org/node/41533544,"LINESTRING (-111.941290593535 33.41620270140081, -111.9411185240324 33.41620385540099)"
2,,EBR,2,0,222,34,41533544,320,1474,41563458,41533545,protected,http://openstreetmap.org/node/41533544,"LINESTRING (-111.941290593535 33.41620270140081, -111.9412038132015 33.41613206568919)"
3,,WBL,5,0,219,34,41533544,317,1474,41662598,41533545,protected,http://openstreetmap.org/node/41533544,"LINESTRING (-111.9411185240324 33.41620385540099, -111.9412038132015 33.41613206568919)"
4,,WBT,6,0,217,34,41533544,317,319,41662598,41563458,protected,http://openstreetmap.org/node/41533544,"LINESTRING (-111.9411185240324 33.41620385540099, -111.941290593535 33.41620270140081)"
5,,WBR,6,0,218,34,41533544,317,1473,41662598,41533540,protected,http://openstreetmap.org/node/41533544,"LINESTRING (-111.9411185240324 33.41620385540099, -111.941205839516 33.41627637141593)"
6,,NBL,3,0,227,34,41533544,1475,319,41533545,41563458,protected,http://openstreetmap.org/node/41533544,"LINESTRING (-111.9412038132015 33.41613206568919, -111.941290593535 33.41620270140081)"
7,,NBT,4,0,228,34,41533544,1475,1473,41533545,41533540,protected,http://openstreetmap.org/node/41533544,"LINESTRING (-111.9412038132015 33.41613206568919, -111.941205839516 33.41627637141593)"
8,,NBR,4,0,226,34,41533544,1475,318,41533545,41662598,protected,http://openstreetmap.org/node/41533544,"LINESTRING (-111.9412038132015 33.41613206568919, -111.9411185240324 33.41620385540099)"
9,,SBL,7,0,223,34,41533544,1472,318,41533540,41662598,protected,http://openstreetmap.org/node/41533544,"LINESTRING (-111.941205839516 33.41627637141593, -111.9411185240324 33.41620385540099)"
10,,SBT,8,0,225,34,41533544,1472,1474,41533540,41533545,protected,http://openstreetmap.org/node/41533544,"LINESTRING (-111.941205839516 33.41627637141593, -111.9412038132015 33.41613206568919)"
11,,SBR,8,0,224,34,41533544,1472,319,41533540,41563458,protected,http://openstreetmap.org/node/41533544,"LINESTRING (-111.941205839516 33.41627637141593, -111.941290593535 33.41620270140081)"
0,,EBL,1,0,232,35,41533545,472,1475,41563456,41533544,protected,http://openstreetmap.org/node/41533545,"LINESTRING (-111.9412753320609 33.41474292890221, -111.9411900513372 33.41481607652224)"
1,,EBT,2,0,231,35,41533545,472,470,41563456,2065989254,protected,http://openstreetmap.org/node/41533545,"LINESTRING (-111.9412753320609 33.41474292890221, -111.9411032545801 33.41474430183514)"
2,,WBT,6,0,229,35,41533545,469,471,2065989254,41563456,protected,http://openstreetmap.org/node/41533545,"LINESTRING (-111.9411032545801 33.41474430183514, -111.9412753320609 33.41474292890221)"
3,,WBR,6,0,230,35,41533545,469,1475,2065989254,41533544,protected,http://openstreetmap.org/node/41533545,"LINESTRING (-111.9411032545801 33.41474430183514, -111.9411900513372 33.41481607652224)"
4,,SBL,7,0,233,35,41533545,1474,470,41533544,2065989254,protected,http://openstreetmap.org/node/41533545,"LINESTRING (-111.9411900513372 33.41481607652224, -111.9411032545801 33.41474430183514)"
5,,SBR,8,0,234,35,41533545,1474,471,41533544,41563456,protected,http://openstreetmap.org/node/41533545,"LINESTRING (-111.9411900513372 33.41481607652224, -111.9412753320609 33.41474292890221)"
0,,EBT,2,0,238,36,41546636,74,76,3983483486,41615732,protected,http://openstreetmap.org/node/41546636,"LINESTRING (-111.9393633342497 33.40866744186759, -111.939191278515 33.40866718142338)"
1,,WBT,6,0,240,36,41546636,77,75,41615732,3983483486,protected,http://openstreetmap.org/node/41546636,"LINESTRING (-111.939191278515 33.40866718142338, -111.9393633342497 33.40866744186759)"
2,,WBR,6,0,239,36,41546636,77,28,41615732,41546640,protected,http://openstreetmap.org/node/41546636,"LINESTRING (-111.939191278515 33.40866718142338, -111.9392617261204 33.40873934404912)"
0,,EBT,2,0,247,37,41546640,138,140,41615732,3983463708,protected,http://openstreetmap.org/node/41546640,"LINESTRING (-111.9360981454459 33.40950140579106, -111.9359266675174 33.40951301983185)"
1,,EBR,2,0,242,37,41546640,28,139,41546636,41615732,protected,http://openstreetmap.org/node/41546640,"LINESTRING (-111.9360207192848 33.40957746460265, -111.9360981454459 33.40950140579106)"
2,,WBT,6,0,250,37,41546640,141,139,3983463708,41615732,protected,http://openstreetmap.org/node/41546640,"LINESTRING (-111.9359266675174 33.40951301983185, -111.9360981454459 33.40950140579106)"
