mvmt_id,timing_phase_id,timing_plan_id,green_time_window,signal_phase_num,min_green,max_green,start_green_time,end_green_time,extension,clearance,walk_time,cycle_time,ped_clearance,mvmt_txt_id,ring,barrier,stage_no,position,capacity,v_over_c,osm_web_address,geometry
176,2,0,000006_000037,6,31,31,6,37,,,29,60,,SBR,2,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/41520539,"LINESTRING (-111.9442407760968 33.41613957422906, -111.9443268011071 33.41606767070193)"
183,1,0,000000_000006,1,6,6,0,6,,,54,60,,EBL,1,1,1,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/41520542,"LINESTRING (-111.9442678026356 33.41463416872978, -111.9442479245309 33.4147072326309)"
182,2,0,000006_000037,2,31,31,6,37,,,29,60,,EBT,1,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/41520542,"LINESTRING (-111.9442678026356 33.41463416872978, -111.944162224575 33.41464169074612)"
180,2,0,000006_000037,6,31,31,6,37,,,29,60,,WBT,2,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/41520542,"LINESTRING (-111.944162224575 33.41464169074612, -111.9442678026356 33.41463416872978)"
181,2,0,000006_000037,6,31,31,6,37,,,29,60,,WBR,2,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/41520542,"LINESTRING (-111.944162224575 33.41464169074612, -111.9442479245309 33.4147072326309)"
184,3,0,000037_000044,7,6,6,37,44,,,54,60,,SBL,2,2,3,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/41520542,"LINESTRING (-111.9442479245309 33.4147072326309, -111.944162224575 33.41464169074612)"
185,4,0,000044_000100,8,15,15,44,60,,,45,60,,SBR,2,2,4,,453.6315789473685,1.102216034342731,http://openstreetmap.org/node/41520542,"LINESTRING (-111.9442479245309 33.4147072326309, -111.9442678026356 33.41463416872978)"
191,2,0,000006_000037,2,31,31,6,37,,,29,60,,EBT,1,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/41520578,"LINESTRING (-111.9443737430875 33.41463327696398, -111.9442678026356 33.41463416872978)"
190,2,0,000006_000037,2,31,31,6,37,,,29,60,,EBR,1,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/41520578,"LINESTRING (-111.9443737430875 33.41463327696398, -111.9442876807069 33.41456110482461)"
188,1,0,000000_000006,5,6,6,0,6,,,54,60,,WBL,2,1,1,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/41520578,"LINESTRING (-111.9442678026356 33.41463416872978, -111.9442876807069 33.41456110482461)"
189,2,0,000006_000037,6,31,31,6,37,,,29,60,,WBT,2,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/41520578,"LINESTRING (-111.9442678026356 33.41463416872978, -111.9443737430875 33.41463327696398)"
187,3,0,000037_000044,3,6,6,37,44,,,54,60,,NBL,1,2,3,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/41520578,"LINESTRING (-111.9442876807069 33.41456110482461, -111.9443737430875 33.41463327696398)"
186,4,0,000044_000100,4,15,15,44,60,,,45,60,,NBR,1,2,4,,453.6315789473685,1.102216034342731,http://openstreetmap.org/node/41520578,"LINESTRING (-111.9442876807069 33.41456110482461, -111.9442678026356 33.41463416872978)"
196,3,0,000037_000044,3,6,6,37,44,,,54,60,,EBL,1,2,3,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/41520581,"LINESTRING (-111.9443993598523 33.41390300460795, -111.9443128834567 33.41397481361971)"
197,4,0,000044_000100,4,15,15,44,60,,,45,60,,EBR,1,2,4,,453.6315789473685,1.102216034342731,http://openstreetmap.org/node/41520581,"LINESTRING (-111.9443993598523 33.41390300460795, -111.9443129759992 33.41383049868098)"
195,1,0,000000_000006,1,6,6,0,6,,,54,60,,NBL,1,1,1,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/41520581,"LINESTRING (-111.9443129759992 33.41383049868098, -111.9443993598523 33.41390300460795)"
194,2,0,000006_000037,2,31,31,6,37,,,29,60,,NBT,1,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/41520581,"LINESTRING (-111.9443129759992 33.41383049868098, -111.9443128834567 33.41397481361971)"
192,2,0,000006_000037,6,31,31,6,37,,,29,60,,SBT,2,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/41520581,"LINESTRING (-111.9443128834567 33.41397481361971, -111.9443129759992 33.41383049868098)"
193,2,0,000006_000037,6,31,31,6,37,,,29,60,,SBR,2,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/41520581,"LINESTRING (-111.9443128834567 33.41397481361971, -111.9443993598523 33.41390300460795)"
202,3,0,000037_000044,3,6,6,37,44,,,54,60,,EBL,1,2,3,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/41520584,"LINESTRING (-111.9443959406235 33.41318232227338, -111.944310242023 33.4132541343813)"
203,4,0,000044_000100,4,15,15,44,60,,,45,60,,EBR,1,2,4,,453.6315789473685,1.102216034342731,http://openstreetmap.org/node/41520584,"LINESTRING (-111.9443959406235 33.41318232227338, -111.9443093653188 33.41310981989629)"
201,1,0,000000_000006,1,6,6,0,6,,,54,60,,NBL,1,1,1,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/41520584,"LINESTRING (-111.9443093653188 33.41310981989629, -111.9443959406235 33.41318232227338)"
200,2,0,000006_000037,2,31,31,6,37,,,29,60,,NBT,1,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/41520584,"LINESTRING (-111.9443093653188 33.41310981989629, -111.944310242023 33.4132541343813)"
198,2,0,000006_000037,6,31,31,6,37,,,29,60,,SBT,2,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/41520584,"LINESTRING (-111.944310242023 33.4132541343813, -111.9443093653188 33.41310981989629)"
199,2,0,000006_000037,6,31,31,6,37,,,29,60,,SBR,2,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/41520584,"LINESTRING (-111.944310242023 33.4132541343813, -111.9443959406235 33.41318232227338)"
213,1,0,000000_000005,1,5,5,0,5,,,55,60,,EBL,1,1,1,,178.5,1.1204481792717087,http://openstreetmap.org/node/41520587,"LINESTRING (-111.9443889107428 33.41102100396809, -111.944303248569 33.41109299636181)"
215,2,0,000005_000030,2,25,25,5,30,,,35,60,,EBT,1,1,2,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/41520587,"LINESTRING (-111.9443889107428 33.41102100396809, -111.9442168328249 33.41102043899689)"
214,2,0,000005_000030,2,25,25,5,30,,,35,60,,EBR,1,1,2,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/41520587,"LINESTRING (-111.9443889107428 33.41102100396809, -111.9443018798898 33.41094868534737)"
211,1,0,000000_000005,5,5,5,0,5,,,55,60,,WBL,2,1,1,,178.5,1.1204481792717087,http://openstreetmap.org/node/41520587,"LINESTRING (-111.9442168328249 33.41102043899689, -111.9443018798898 33.41094868534737)"
212,2,0,000005_000030,6,25,25,5,30,,,35,60,,WBT,2,1,2,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/41520587,"LINESTRING (-111.9442168328249 33.41102043899689, -111.9443889107428 33.41102100396809)"
210,2,0,000005_000030,6,25,25,5,30,,,35,60,,WBR,2,1,2,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/41520587,"LINESTRING (-111.9442168328249 33.41102043899689, -111.944303248569 33.41109299636181)"
209,3,0,000030_000035,3,5,5,30,35,,,55,60,,NBL,1,2,3,,178.5,1.1204481792717087,http://openstreetmap.org/node/41520587,"LINESTRING (-111.9443018798898 33.41094868534737, -111.9443889107428 33.41102100396809)"
207,4,0,000035_000100,4,25,25,35,60,,,35,60,,NBT,1,2,4,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/41520587,"LINESTRING (-111.9443018798898 33.41094868534737, -111.944303248569 33.41109299636181)"
208,4,0,000035_000100,4,25,25,35,60,,,35,60,,NBR,1,2,4,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/41520587,"LINESTRING (-111.9443018798898 33.41094868534737, -111.9442168328249 33.41102043899689)"
205,3,0,000030_000035,7,5,5,30,35,,,55,60,,SBL,2,2,3,,178.5,1.1204481792717087,http://openstreetmap.org/node/41520587,"LINESTRING (-111.944303248569 33.41109299636181, -111.9442168328249 33.41102043899689)"
204,4,0,000035_000100,8,25,25,35,60,,,35,60,,SBT,2,2,4,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/41520587,"LINESTRING (-111.944303248569 33.41109299636181, -111.9443018798898 33.41094868534737)"
206,4,0,000035_000100,8,25,25,35,60,,,35,60,,SBR,2,2,4,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/41520587,"LINESTRING (-111.944303248569 33.41109299636181, -111.9443889107428 33.41102100396809)"
220,3,0,000037_000044,3,6,6,37,44,,,54,60,,EBL,1,2,3,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/41520590,"LINESTRING (-111.9443822556428 33.41026392716206, -111.9442968580072 33.4103362366041)"
221,4,0,000044_000100,4,15,15,44,60,,,45,60,,EBR,1,2,4,,453.6315789473685,1.102216034342731,http://openstreetmap.org/node/41520590,"LINESTRING (-111.9443822556428 33.41026392716206, -111.9442961976469 33.41019192209357)"
219,1,0,000000_000006,1,6,6,0,6,,,54,60,,NBL,1,1,1,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/41520590,"LINESTRING (-111.9442961976469 33.41019192209357, -111.9443822556428 33.41026392716206)"
218,2,0,000006_000037,2,31,31,6,37,,,29,60,,NBT,1,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/41520590,"LINESTRING (-111.9442961976469 33.41019192209357, -111.9442968580072 33.4103362366041)"
216,2,0,000006_000037,6,31,31,6,37,,,29,60,,SBT,2,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/41520590,"LINESTRING (-111.9442968580072 33.4103362366041, -111.9442961976469 33.41019192209357)"
217,2,0,000006_000037,6,31,31,6,37,,,29,60,,SBR,2,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/41520590,"LINESTRING (-111.9442968580072 33.4103362366041, -111.9443822556428 33.41026392716206)"
226,3,0,000037_000044,3,6,6,37,44,,,54,60,,EBL,1,2,3,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/41520593,"LINESTRING (-111.944382055908 33.40951618718812, -111.9442960370565 33.40958849864018)"
227,4,0,000044_000100,4,15,15,44,60,,,45,60,,EBR,1,2,4,,453.6315789473685,1.102216034342731,http://openstreetmap.org/node/41520593,"LINESTRING (-111.944382055908 33.40951618718812, -111.9442957898201 33.40944418236212)"
225,1,0,000000_000006,1,6,6,0,6,,,54,60,,NBL,1,1,1,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/41520593,"LINESTRING (-111.9442957898201 33.40944418236212, -111.944382055908 33.40951618718812)"
224,2,0,000006_000037,2,31,31,6,37,,,29,60,,NBT,1,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/41520593,"LINESTRING (-111.9442957898201 33.40944418236212, -111.9442960370565 33.40958849864018)"
222,2,0,000006_000037,6,31,31,6,37,,,29,60,,SBT,2,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/41520593,"LINESTRING (-111.9442960370565 33.40958849864018, -111.9442957898201 33.40944418236212)"
223,2,0,000006_000037,6,31,31,6,37,,,29,60,,SBR,2,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/41520593,"LINESTRING (-111.9442960370565 33.40958849864018, -111.944382055908 33.40951618718812)"
234,3,0,000037_000044,3,6,6,37,44,,,54,60,,EBL,1,2,3,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/41520594,"LINESTRING (-111.9443807807121 33.408768447456, -111.9442947625958 33.40884075878554)"
236,4,0,000044_000100,4,15,15,44,60,,,45,60,,EBR,1,2,4,,453.6315789473685,1.102216034342731,http://openstreetmap.org/node/41520594,"LINESTRING (-111.9443807807121 33.408768447456, -111.9443435274119 33.40870916289872)"
239,1,0,000000_000006,1,6,6,0,6,,,54,60,,NBL,1,1,1,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/41520594,"LINESTRING (-111.9443435274119 33.40870916289872, -111.9443807807121 33.408768447456)"
237,2,0,000006_000037,2,31,31,6,37,,,29,60,,NBT,1,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/41520594,"LINESTRING (-111.9443435274119 33.40870916289872, -111.9442947625958 33.40884075878554)"
238,2,0,000006_000037,2,31,31,6,37,,,29,60,,NBR,1,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/41520594,"LINESTRING (-111.9443435274119 33.40870916289872, -111.9442947241925 33.40869644223842)"
230,2,0,000006_000037,6,31,31,6,37,,,29,60,,SBT,2,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/41520594,"LINESTRING (-111.9442947625958 33.40884075878554, -111.9443435274119 33.40870916289872)"
229,2,0,000006_000037,6,31,31,6,37,,,29,60,,SBR,2,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/41520594,"LINESTRING (-111.9442947625958 33.40884075878554, -111.9443807807121 33.408768447456)"
248,1,0,000000_000006,1,6,6,0,6,,,54,60,,EBL,1,1,1,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/41520604,"LINESTRING (-111.9440362576839 33.40737599378921, -111.9439861360815 33.40744248499003)"
247,2,0,000006_000037,2,31,31,6,37,,,29,60,,EBT,1,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/41520604,"LINESTRING (-111.9440362576839 33.40737599378921, -111.9439131254199 33.40737691842671)"
244,2,0,000006_000037,6,31,31,6,37,,,29,60,,WBT,2,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/41520604,"LINESTRING (-111.9439131254199 33.40737691842671, -111.9440362576839 33.40737599378921)"
245,2,0,000006_000037,6,31,31,6,37,,,29,60,,WBR,2,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/41520604,"LINESTRING (-111.9439131254199 33.40737691842671, -111.9439861360815 33.40744248499003)"
250,3,0,000037_000044,7,6,6,37,44,,,54,60,,SBL,2,2,3,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/41520604,"LINESTRING (-111.9439861360815 33.40744248499003, -111.9439131254199 33.40737691842671)"
251,4,0,000044_000100,8,15,15,44,60,,,45,60,,SBR,2,2,4,,453.6315789473685,1.102216034342731,http://openstreetmap.org/node/41520604,"LINESTRING (-111.9439861360815 33.40744248499003, -111.9440362576839 33.40737599378921)"
267,1,0,000000_000005,1,5,5,0,5,,,55,60,,EBL,1,1,1,,178.5,1.1204481792717087,http://openstreetmap.org/node/41529691,"LINESTRING (-111.9305110541046 33.4231379304259, -111.9303581771669 33.42317165011085)"
263,2,0,000005_000030,2,25,25,5,30,,,35,60,,EBT,1,1,2,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/41529691,"LINESTRING (-111.9305110541046 33.4231379304259, -111.9303409536902 33.42311598257693)"
266,2,0,000005_000030,2,25,25,5,30,,,35,60,,EBR,1,1,2,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/41529691,"LINESTRING (-111.9305110541046 33.4231379304259, -111.9304483782904 33.42305752993235)"
279,1,0,000000_000005,5,5,5,0,5,,,55,60,,WBL,2,1,1,,178.5,1.1204481792717087,http://openstreetmap.org/node/41529691,"LINESTRING (-111.9303581771669 33.42317165011085, -111.9303409536902 33.42311598257693)"
282,2,0,000005_000030,6,25,25,5,30,,,35,60,,WBT,2,1,2,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/41529691,"LINESTRING (-111.9303581771669 33.42317165011085, -111.9304483782904 33.42305752993235)"
280,2,0,000005_000030,6,25,25,5,30,,,35,60,,WBR,2,1,2,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/41529691,"LINESTRING (-111.9303581771669 33.42317165011085, -111.9304888283009 33.42317646712086)"
275,3,0,000030_000035,3,5,5,30,35,,,55,60,,NBL,1,2,3,,178.5,1.1204481792717087,http://openstreetmap.org/node/41529691,"LINESTRING (-111.9304483782904 33.42305752993235, -111.9304888283009 33.42317646712086)"
277,4,0,000035_000100,4,25,25,35,60,,,35,60,,NBT,1,2,4,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/41529691,"LINESTRING (-111.9304483782904 33.42305752993235, -111.9303581771669 33.42317165011085)"
274,4,0,000035_000100,4,25,25,35,60,,,35,60,,NBR,1,2,4,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/41529691,"LINESTRING (-111.9304483782904 33.42305752993235, -111.9303409536902 33.42311598257693)"
252,3,0,000030_000035,7,5,5,30,35,,,55,60,,SBL,2,2,3,,178.5,1.1204481792717087,http://openstreetmap.org/node/41529691,"LINESTRING (-111.930408218334 33.42319780133797, -111.9303409536902 33.42311598257693)"
255,4,0,000035_000100,8,25,25,35,60,,,35,60,,SBT,2,2,4,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/41529691,"LINESTRING (-111.930408218334 33.42319780133797, -111.9304483782904 33.42305752993235)"
253,4,0,000035_000100,8,25,25,35,60,,,35,60,,SBR,2,2,4,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/41529691,"LINESTRING (-111.930408218334 33.42319780133797, -111.9304888283009 33.42317646712086)"
390,1,0,000000_000005,1,5,5,0,5,,,55,60,,EBL,1,1,1,,178.5,1.1204481792717087,http://openstreetmap.org/node/41529697,"LINESTRING (-111.9291652135788 33.42430385007671, -111.9291114575212 33.42436590793471)"
382,2,0,000005_000030,2,25,25,5,30,,,35,60,,EBT,1,1,2,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/41529697,"LINESTRING (-111.9291652135788 33.42430385007671, -111.9290613654678 33.4242284674287)"
379,2,0,000005_000030,2,25,25,5,30,,,35,60,,EBR,1,1,2,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/41529697,"LINESTRING (-111.9291652135788 33.42430385007671, -111.929160354006 33.42427458458511)"
319,1,0,000000_000005,5,5,5,0,5,,,55,60,,WBL,2,1,1,,178.5,1.1204481792717087,http://openstreetmap.org/node/41529697,"LINESTRING (-111.9290613654678 33.4242284674287, -111.929160354006 33.42427458458511)"
330,2,0,000005_000030,6,25,25,5,30,,,35,60,,WBT,2,1,2,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/41529697,"LINESTRING (-111.9290613654678 33.4242284674287, -111.9291114575212 33.42436590793471)"
322,2,0,000005_000030,6,25,25,5,30,,,35,60,,WBR,2,1,2,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/41529697,"LINESTRING (-111.9290613654678 33.4242284674287, -111.9290594402569 33.42436915620397)"
294,3,0,000030_000035,3,5,5,30,35,,,55,60,,NBL,1,2,3,,178.5,1.1204481792717087,http://openstreetmap.org/node/41529697,"LINESTRING (-111.929160354006 33.42427458458511, -111.9291114575212 33.42436590793471)"
286,4,0,000035_000100,4,25,25,35,60,,,35,60,,NBT,1,2,4,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/41529697,"LINESTRING (-111.929160354006 33.42427458458511, -111.9290594402569 33.42436915620397)"
285,4,0,000035_000100,4,25,25,35,60,,,35,60,,NBR,1,2,4,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/41529697,"LINESTRING (-111.929160354006 33.42427458458511, -111.9290613654678 33.4242284674287)"
429,3,0,000030_000035,7,5,5,30,35,,,55,60,,SBL,2,2,3,,178.5,1.1204481792717087,http://openstreetmap.org/node/41529697,"LINESTRING (-111.9291114575212 33.42436590793471, -111.9289972792983 33.42432063107137)"
430,4,0,000035_000100,8,25,25,35,60,,,35,60,,SBT,2,2,4,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/41529697,"LINESTRING (-111.9291114575212 33.42436590793471, -111.9290613654678 33.4242284674287)"
438,4,0,000035_000100,8,25,25,35,60,,,35,60,,SBR,2,2,4,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/41529697,"LINESTRING (-111.9291114575212 33.42436590793471, -111.9291193527494 33.42436284914236)"
440,1,0,000000_000006,1,6,6,0,6,,,54,60,,EBL,1,1,1,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/41529742,"LINESTRING (-111.9393519244607 33.42434796910997, -111.9393176707711 33.42440601436164)"
439,2,0,000006_000037,2,31,31,6,37,,,29,60,,EBT,1,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/41529742,"LINESTRING (-111.9393519244607 33.42434796910997, -111.9392209851071 33.42428906755833)"
441,2,0,000006_000037,6,31,31,6,37,,,29,60,,WBT,2,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/41529742,"LINESTRING (-111.9392482292456 33.42441695582651, -111.9393519244607 33.42434796910997)"
442,2,0,000006_000037,6,31,31,6,37,,,29,60,,WBR,2,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/41529742,"LINESTRING (-111.9392482292456 33.42441695582651, -111.9393176707711 33.42440601436164)"
