name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,is_link,VDF_FFTT1,VDF_cap1
East Lemon Street,102,5606285,766,375,1,13.708907036976866,1,,,residential,6,"LINESTRING (-111.9074988 33.4168545, -111.9076465 33.4168535)",auto,1,0,,
South Elm Street,103,5606535,833,100,1,124.88392879862982,1,40,,residential,6,"LINESTRING (-111.9124726 33.4146766, -111.9124707 33.4146004, -111.9124687 33.4143321, -111.9124638 33.4140556, -111.9124548 33.4135536)",auto,1,0,,
South Elm Street,104,5606535,100,833,1,124.88392879862981,1,40,,residential,6,"LINESTRING (-111.9124548 33.4135536, -111.9124638 33.4140556, -111.9124687 33.4143321, -111.9124707 33.4146004, -111.9124726 33.4146766)",auto,1,0,,
South Elm Street,105,5606535,100,101,1,106.74712957858301,1,40,,residential,6,"LINESTRING (-111.9124548 33.4135536, -111.9124548 33.4130603, -111.9124548 33.4125936)",auto,1,0,,
South Elm Street,106,5606535,101,100,1,106.74712957858301,1,40,,residential,6,"LINESTRING (-111.9124548 33.4125936, -111.9124548 33.4130603, -111.9124548 33.4135536)",auto,1,0,,
South Elm Street,107,5606535,101,102,1,106.7582490710085,1,40,,residential,6,"LINESTRING (-111.9124548 33.4125936, -111.9124548 33.412108, -111.9124548 33.4116335)",auto,1,0,,
South Elm Street,108,5606535,102,101,1,106.7582490710085,1,40,,residential,6,"LINESTRING (-111.9124548 33.4116335, -111.9124548 33.412108, -111.9124548 33.4125936)",auto,1,0,,
South Elm Street,109,5606546,434,104,1,104.12337573656906,1,,,residential,6,"LINESTRING (-111.9132485 33.4074407, -111.9132471 33.4070137, -111.9132473 33.406892, -111.9132484 33.4066236, -111.9132489 33.4065043)",auto,1,0,,
South Elm Street,110,5606546,104,434,1,104.12337573656905,1,,,residential,6,"LINESTRING (-111.9132489 33.4065043, -111.9132484 33.4066236, -111.9132473 33.406892, -111.9132471 33.4070137, -111.9132485 33.4074407)",auto,1,0,,
South Elm Street,111,5606546,104,767,1,13.966110549477035,1,,,residential,6,"LINESTRING (-111.9132489 33.4065043, -111.9132492 33.4063787)",auto,1,0,,
South Elm Street,112,5606546,767,104,1,13.966110549477035,1,,,residential,6,"LINESTRING (-111.9132492 33.4063787, -111.9132489 33.4065043)",auto,1,0,,
