mvmt_id,node_id,osm_node_id,name,ib_link_id,start_ib_lane,end_ib_lane,ob_link_id,start_ob_lane,end_ob_lane,lanes,ib_osm_node_id,ob_osm_node_id,type,penalty,capacity,ctrl_type,movement_str,geometry,volume,free_speed
794,127,83659823,,288,1,,592,2,,1,83659825,83600854,thru,,,,NBT,"LINESTRING (-111.8853631 40.7488579, -111.8853613 40.7497922, -111.8853625 40.7519509)"
795,127,83659823,,421,1,,287,1,,1,420349729,83659825,right,,,,EBR,"LINESTRING (-111.8867015 40.7497979, -111.8853613 40.7497922, -111.8853631 40.7488579)"
796,127,83659823,,421,1,,437,2,,1,420349729,83617914,thru,,,,EBT,"LINESTRING (-111.8867015 40.7497979, -111.8853613 40.7497922, -111.8839374 40.749797)"
797,127,83659823,,421,1,,592,1,,1,420349729,83600854,left,,,,EBL,"LINESTRING (-111.8867015 40.7497979, -111.8853613 40.7497922, -111.8853625 40.7519509)"
798,127,83659823,,438,1,,287,1,,1,83617914,83659825,left,,,,WBL,"LINESTRING (-111.8839374 40.749797, -111.8853613 40.7497922, -111.8853631 40.7488579)"
799,127,83659823,,438,2,,422,1,,1,83617914,420349729,thru,,,,WBT,"LINESTRING (-111.8839374 40.749797, -111.8853613 40.7497922, -111.8867015 40.7497979)"
800,127,83659823,,438,2,,592,2,,1,83617914,83600854,right,,,,WBR,"LINESTRING (-111.8839374 40.749797, -111.8853613 40.7497922, -111.8853625 40.7519509)"
801,127,83659823,,591,2,,287,1,,1,83600854,83659825,thru,,,,SBT,"LINESTRING (-111.8853625 40.7519509, -111.8853613 40.7497922, -111.8853631 40.7488579)"
802,127,83659823,,591,2,,422,1,,1,83600854,420349729,right,,,,SBR,"LINESTRING (-111.8853625 40.7519509, -111.8853613 40.7497922, -111.8867015 40.7497979)"
803,127,83659823,,591,1,,437,1,,1,83600854,83617914,left,,,,SBL,"LINESTRING (-111.8853625 40.7519509, -111.8853613 40.7497922, -111.8839374 40.749797)"
804,128,83659825,,240,1,,288,1,,1,,83659823,right,,,,WBR,"LINESTRING (-111.883 40.7488549, -111.8853631 40.7488579, -111.8853613 40.7497922)"
805,128,83659825,,240,1,,289,1,,1,,83595726,left,,,,WBL,"LINESTRING (-111.883 40.7488549, -111.8853631 40.7488579, -111.8853636 40.7480564)"
806,128,83659825,,287,1,,239,1,,1,83659823,,left,,,,SBL,"LINESTRING (-111.8853613 40.7497922, -111.8853631 40.7488579, -111.883 40.7488549)"
807,128,83659825,,287,1,,289,1,,1,83659823,83595726,thru,,,,SBT,"LINESTRING (-111.8853613 40.7497922, -111.8853631 40.7488579, -111.8853636 40.7480564)"
808,128,83659825,,290,1,,239,1,,1,83595726,,right,,,,NBR,"LINESTRING (-111.8853636 40.7480564, -111.8853631 40.7488579, -111.883 40.7488549)"
809,128,83659825,,290,1,,288,1,,1,83595726,83659823,thru,,,,NBT,"LINESTRING (-111.8853636 40.7480564, -111.8853631 40.7488579, -111.8853613 40.7497922)"
810,129,83659827,,252,1,,294,1,,1,,505511198,right,,,,WBR,"LINESTRING (-111.883 40.7472339, -111.8853622 40.7472286, -111.8853635 40.7480023)"
811,129,83659827,,252,1,,295,1,,1,,3641553403,left,,,,WBL,"LINESTRING (-111.883 40.7472339, -111.8853622 40.7472286, -111.8853634 40.7468444)"
812,129,83659827,,293,1,,251,1,,1,505511198,,left,,,,SBL,"LINESTRING (-111.8853635 40.7480023, -111.8853622 40.7472286, -111.883 40.7472339)"
813,129,83659827,,293,1,,295,1,,1,505511198,3641553403,thru,,,,SBT,"LINESTRING (-111.8853635 40.7480023, -111.8853622 40.7472286, -111.8853634 40.7468444)"
814,129,83659827,,296,1,,251,1,,1,3641553403,,right,,,,NBR,"LINESTRING (-111.8853634 40.7468444, -111.8853622 40.7472286, -111.883 40.7472339)"
815,129,83659827,,296,1,,294,1,,1,3641553403,505511198,thru,,,,NBT,"LINESTRING (-111.8853634 40.7468444, -111.8853622 40.7472286, -111.8853635 40.7480023)"
816,130,83659840,,242,1,,304,1,,1,3529416888,7070738043,left,,,,EBL,"LINESTRING (-111.8881294 40.7453818, -111.8853652 40.7453903, -111.8853651 40.7456022)"
817,130,83659840,,242,1,,305,1,,1,3529416888,83548120,right,,,,EBR,"LINESTRING (-111.8881294 40.7453818, -111.8853652 40.7453903, -111.8853656 40.7448701)"
818,130,83659840,,303,1,,241,1,,1,7070738043,3529416888,right,,,,SBR,"LINESTRING (-111.8853651 40.7456022, -111.8853652 40.7453903, -111.8881294 40.7453818)"
819,130,83659840,,303,1,,305,1,,1,7070738043,83548120,thru,,,,SBT,"LINESTRING (-111.8853651 40.7456022, -111.8853652 40.7453903, -111.8853656 40.7448701)"
820,130,83659840,,306,1,,241,1,,1,83548120,3529416888,left,,,,NBL,"LINESTRING (-111.8853656 40.7448701, -111.8853652 40.7453903, -111.8881294 40.7453818)"
821,130,83659840,,306,1,,304,1,,1,83548120,7070738043,thru,,,,NBT,"LINESTRING (-111.8853656 40.7448701, -111.8853652 40.7453903, -111.8853651 40.7456022)"
822,131,83659847,,283,1,,285,1,,1,83620824,83659851,thru,,,,SBT,"LINESTRING (-111.8853951 40.7383576, -111.8853931 40.7367963, -111.8853861 40.736094)"
823,131,83659847,,283,1,,499,1,,1,83620824,83657377,right,,,,SBR,"LINESTRING (-111.8853951 40.7383576, -111.8853931 40.7367963, -111.8867479 40.7367859)"
824,131,83659847,,283,1,,500,1,,1,83620824,83617932,left,,,,SBL,"LINESTRING (-111.8853951 40.7383576, -111.8853931 40.7367963, -111.8839606 40.7367955)"
825,131,83659847,,286,1,,284,1,,1,83659851,83620824,thru,,,,NBT,"LINESTRING (-111.8853861 40.736094, -111.8853931 40.7367963, -111.8853951 40.7383576)"
826,131,83659847,,286,1,,499,1,,1,83659851,83657377,left,,,,NBL,"LINESTRING (-111.8853861 40.736094, -111.8853931 40.7367963, -111.8867479 40.7367859)"
827,131,83659847,,286,1,,500,1,,1,83659851,83617932,right,,,,NBR,"LINESTRING (-111.8853861 40.736094, -111.8853931 40.7367963, -111.8839606 40.7367955)"
828,131,83659847,,498,1,,284,1,,1,83657377,83620824,left,,,,EBL,"LINESTRING (-111.8867479 40.7367859, -111.8853931 40.7367963, -111.8853951 40.7383576)"
829,131,83659847,,498,1,,285,1,,1,83657377,83659851,right,,,,EBR,"LINESTRING (-111.8867479 40.7367859, -111.8853931 40.7367963, -111.8853861 40.736094)"
830,131,83659847,,498,1,,500,1,,1,83657377,83617932,thru,,,,EBT,"LINESTRING (-111.8867479 40.7367859, -111.8853931 40.7367963, -111.8839606 40.7367955)"
831,131,83659847,,501,1,,284,1,,1,83617932,83620824,right,,,,WBR,"LINESTRING (-111.8839606 40.7367955, -111.8853931 40.7367963, -111.8853951 40.7383576)"
832,131,83659847,,501,1,,285,1,,1,83617932,83659851,left,,,,WBL,"LINESTRING (-111.8839606 40.7367955, -111.8853931 40.7367963, -111.8853861 40.736094)"
833,131,83659847,,501,1,,499,1,,1,83617932,83657377,thru,,,,WBT,"LINESTRING (-111.8839606 40.7367955, -111.8853931 40.7367963, -111.8867479 40.7367859)"
834,133,83681288,,265,1,,267,1,,1,83716961,83542605,thru,,,,SBT,"LINESTRING (-111.8925937 40.7351361, -111.8926011 40.733514, -111.8925671 40.7317637)"
835,133,83681288,,265,1,,469,1,,1,83716961,2175883096,left,,,,SBL,"LINESTRING (-111.8925937 40.7351361, -111.8926011 40.733514, -111.8917293 40.7335081)"
836,133,83681288,,265,1,,470,2,,1,83716961,,right,,,,SBR,"LINESTRING (-111.8925937 40.7351361, -111.8926011 40.733514, -111.8933 40.7335108)"
837,133,83681288,,268,1,,266,1,,1,83542605,83716961,thru,,,,NBT,"LINESTRING (-111.8925671 40.7317637, -111.8926011 40.733514, -111.8925937 40.7351361)"
838,133,83681288,,268,1,,469,2,,1,83542605,2175883096,right,,,,NBR,"LINESTRING (-111.8925671 40.7317637, -111.8926011 40.733514, -111.8917293 40.7335081)"
839,133,83681288,,268,1,,470,1,,1,83542605,,left,,,,NBL,"LINESTRING (-111.8925671 40.7317637, -111.8926011 40.733514, -111.8933 40.7335108)"
840,133,83681288,,468,2,,266,1,,1,2175883096,83716961,right,,,,WBR,"LINESTRING (-111.8917293 40.7335081, -111.8926011 40.733514, -111.8925937 40.7351361)"
841,133,83681288,,468,1,,267,1,,1,2175883096,83542605,left,,,,WBL,"LINESTRING (-111.8917293 40.7335081, -111.8926011 40.733514, -111.8925671 40.7317637)"
842,133,83681288,,468,2,,470,2,,1,2175883096,,thru,,,,WBT,"LINESTRING (-111.8917293 40.7335081, -111.8926011 40.733514, -111.8933 40.7335108)"
843,133,83681288,,471,1,,266,1,,1,,83716961,left,,,,EBL,"LINESTRING (-111.8933 40.7335108, -111.8926011 40.733514, -111.8925937 40.7351361)"
844,133,83681288,,471,2,,267,1,,1,,83542605,right,,,,EBR,"LINESTRING (-111.8933 40.7335108, -111.8926011 40.733514, -111.8925671 40.7317637)"
845,133,83681288,,471,2,,469,2,,1,,2175883096,thru,,,,EBT,"LINESTRING (-111.8933 40.7335108, -111.8926011 40.733514, -111.8917293 40.7335081)"
846,135,83684934,,209,1,,211,1,,1,83571186,,thru,,,,EBT,"LINESTRING (-111.8844474 40.7241412, -111.8834916 40.7241234, -111.883 40.7241236)"
847,135,83684934,,209,1,,238,1,,1,83571186,83701772,left,,,,EBL,"LINESTRING (-111.8844474 40.7241412, -111.8834916 40.7241234, -111.8835068 40.7254415)"
848,135,83684934,,212,1,,210,1,,1,,83571186,thru,,,,WBT,"LINESTRING (-111.883 40.7241236, -111.8834916 40.7241234, -111.8844474 40.7241412)"
849,135,83684934,,212,1,,238,1,,1,,83701772,right,,,,WBR,"LINESTRING (-111.883 40.7241236, -111.8834916 40.7241234, -111.8835068 40.7254415)"
850,135,83684934,,237,1,,210,1,,1,83701772,83571186,right,,,,SBR,"LINESTRING (-111.8835068 40.7254415, -111.8834916 40.7241234, -111.8844474 40.7241412)"
851,135,83684934,,237,1,,211,1,,1,83701772,,left,,,,SBL,"LINESTRING (-111.8835068 40.7254415, -111.8834916 40.7241234, -111.883 40.7241236)"
852,137,83697971,,233,1,,235,1,,1,83553449,,thru,,,,WBT,"LINESTRING (-111.8910748 40.7415732, -111.8925388 40.7415934, -111.8933 40.7415896)"
853,137,83697971,,233,2,,256,1,,1,83553449,83652391,right,,,,WBR,"LINESTRING (-111.8910748 40.7415732, -111.8925388 40.7415934, -111.8925321 40.7432655)"
854,137,83697971,,236,2,,234,2,,1,,83553449,thru,,,,EBT,"LINESTRING (-111.8933 40.7415896, -111.8925388 40.7415934, -111.8910748 40.7415732)"
855,137,83697971,,236,1,,256,1,,1,,83652391,left,,,,EBL,"LINESTRING (-111.8933 40.7415896, -111.8925388 40.7415934, -111.8925321 40.7432655)"
856,137,83697971,,255,1,,234,1,,1,83652391,83553449,left,,,,SBL,"LINESTRING (-111.8925321 40.7432655, -111.8925388 40.7415934, -111.8910748 40.7415732)"
857,137,83697971,,255,1,,235,2,,1,83652391,,right,,,,SBR,"LINESTRING (-111.8925321 40.7432655, -111.8925388 40.7415934, -111.8933 40.7415896)"
858,138,83701772,,238,1,,491,1,,1,83684934,83617921,left,,,,NBL,"LINESTRING (-111.8834916 40.7241234, -111.8835068 40.7254415, -111.8841387 40.7254428)"
859,138,83701772,,238,1,,492,2,,1,83684934,,right,,,,NBR,"LINESTRING (-111.8834916 40.7241234, -111.8835068 40.7254415, -111.883 40.725441)"
860,138,83701772,,490,2,,237,1,,1,83617921,83684934,right,,,,EBR,"LINESTRING (-111.8841387 40.7254428, -111.8835068 40.7254415, -111.8834916 40.7241234)"
861,138,83701772,,490,1,,492,1,,1,83617921,,thru,,,,EBT,"LINESTRING (-111.8841387 40.7254428, -111.8835068 40.7254415, -111.883 40.725441)"
862,138,83701772,,493,1,,237,1,,1,,83684934,left,,,,WBL,"LINESTRING (-111.883 40.725441, -111.8835068 40.7254415, -111.8834916 40.7241234)"
863,138,83701772,,493,2,,491,2,,1,,83617921,thru,,,,WBT,"LINESTRING (-111.883 40.725441, -111.8835068 40.7254415, -111.8841387 40.7254428)"
864,139,83704151,,243,1,,245,1,,1,83548113,,thru,,,,WBT,"LINESTRING (-111.8910368 40.7448384, -111.8925836 40.7448317, -111.8933 40.7448328)"
865,139,83704151,,243,1,,253,1,,1,83548113,83652391,left,,,,WBL,"LINESTRING (-111.8910368 40.7448384, -111.8925836 40.7448317, -111.8925321 40.7432655)"
866,139,83704151,,246,1,,244,1,,1,,83548113,thru,,,,EBT,"LINESTRING (-111.8933 40.7448328, -111.8925836 40.7448317, -111.8910368 40.7448384)"
867,139,83704151,,246,1,,253,1,,1,,83652391,right,,,,EBR,"LINESTRING (-111.8933 40.7448328, -111.8925836 40.7448317, -111.8925321 40.7432655)"
868,139,83704151,,254,1,,244,1,,1,83652391,83548113,right,,,,NBR,"LINESTRING (-111.8925321 40.7432655, -111.8925836 40.7448317, -111.8910368 40.7448384)"
869,139,83704151,,254,1,,245,1,,1,83652391,,left,,,,NBL,"LINESTRING (-111.8925321 40.7432655, -111.8925836 40.7448317, -111.8933 40.7448328)"
870,140,83714066,,249,1,,262,1,,1,83553446,83605776,right,,,,WBR,"LINESTRING (-111.8910863 40.7367689, -111.8925963 40.7367718, -111.8925646 40.7383413)"
871,140,83714066,,249,1,,608,1,,1,83553446,,thru,,,,WBT,"LINESTRING (-111.8910863 40.7367689, -111.8925963 40.7367718, -111.8933 40.736779)"
872,140,83714066,,249,1,,610,1,,1,83553446,83717205,left,,,,WBL,"LINESTRING (-111.8910863 40.7367689, -111.8925963 40.7367718, -111.8925909 40.7361341)"
873,140,83714066,,261,1,,250,1,,1,83605776,83553446,left,,,,SBL,"LINESTRING (-111.8925646 40.7383413, -111.8925963 40.7367718, -111.8910863 40.7367689)"
874,140,83714066,,261,1,,608,1,,1,83605776,,right,,,,SBR,"LINESTRING (-111.8925646 40.7383413, -111.8925963 40.7367718, -111.8933 40.736779)"
875,140,83714066,,261,1,,610,1,,1,83605776,83717205,thru,,,,SBT,"LINESTRING (-111.8925646 40.7383413, -111.8925963 40.7367718, -111.8925909 40.7361341)"
876,140,83714066,,609,1,,250,1,,1,,83553446,thru,,,,EBT,"LINESTRING (-111.8933 40.736779, -111.8925963 40.7367718, -111.8910863 40.7367689)"
877,140,83714066,,609,1,,262,1,,1,,83605776,left,,,,EBL,"LINESTRING (-111.8933 40.736779, -111.8925963 40.7367718, -111.8925646 40.7383413)"
878,140,83714066,,609,1,,610,1,,1,,83717205,right,,,,EBR,"LINESTRING (-111.8933 40.736779, -111.8925963 40.7367718, -111.8925909 40.7361341)"
879,140,83714066,,611,1,,250,1,,1,83717205,83553446,right,,,,NBR,"LINESTRING (-111.8925909 40.7361341, -111.8925963 40.7367718, -111.8910863 40.7367689)"
880,140,83714066,,611,1,,262,1,,1,83717205,83605776,thru,,,,NBT,"LINESTRING (-111.8925909 40.7361341, -111.8925963 40.7367718, -111.8925646 40.7383413)"
881,140,83714066,,611,1,,608,1,,1,83717205,,left,,,,NBL,"LINESTRING (-111.8925909 40.7361341, -111.8925963 40.7367718, -111.8933 40.736779)"
882,141,83716961,,266,1,,505,1,,1,83681288,,left,,,,NBL,"LINESTRING (-111.8926011 40.733514, -111.8925937 40.7351361, -111.8933 40.7351318)"
883,141,83716961,,266,1,,506,1,,1,83681288,83553442,right,,,,NBR,"LINESTRING (-111.8926011 40.733514, -111.8925937 40.7351361, -111.8910795 40.7351342)"
884,141,83716961,,504,1,,265,1,,1,,83681288,right,,,,EBR,"LINESTRING (-111.8933 40.7351318, -111.8925937 40.7351361, -111.8926011 40.733514)"
885,141,83716961,,504,1,,506,1,,1,,83553442,thru,,,,EBT,"LINESTRING (-111.8933 40.7351318, -111.8925937 40.7351361, -111.8910795 40.7351342)"
886,141,83716961,,507,1,,265,1,,1,83553442,83681288,left,,,,WBL,"LINESTRING (-111.8910795 40.7351342, -111.8925937 40.7351361, -111.8926011 40.733514)"
887,141,83716961,,507,1,,505,1,,1,83553442,,thru,,,,WBT,"LINESTRING (-111.8910795 40.7351342, -111.8925937 40.7351361, -111.8933 40.7351318)"
888,145,370482786,,134,1,,136,1,,1,83655374,83655375,thru,,,,WBT,"LINESTRING (-111.8918744 40.725449, -111.8925728 40.7254503, -111.8927918 40.725451)"
889,145,370482786,,134,2,,264,1,,1,83655374,83717207,right,,,,WBR,"LINESTRING (-111.8918744 40.725449, -111.8925728 40.7254503, -111.8925707 40.7274691)"
890,145,370482786,,137,2,,135,2,,1,83655375,83655374,thru,,,,EBT,"LINESTRING (-111.8927918 40.725451, -111.8925728 40.7254503, -111.8918744 40.725449)"
891,145,370482786,,137,1,,264,1,,1,83655375,83717207,left,,,,EBL,"LINESTRING (-111.8927918 40.725451, -111.8925728 40.7254503, -111.8925707 40.7274691)"
892,145,370482786,,263,1,,135,1,,1,83717207,83655374,left,,,,SBL,"LINESTRING (-111.8925707 40.7274691, -111.8925728 40.7254503, -111.8918744 40.725449)"
893,145,370482786,,263,1,,136,2,,1,83717207,83655375,right,,,,SBR,"LINESTRING (-111.8925707 40.7274691, -111.8925728 40.7254503, -111.8927918 40.725451)"
894,146,420349729,,277,1,,420,1,,1,83595724,83657386,left,,,,NBL,"LINESTRING (-111.8867015 40.7480548, -111.8867015 40.7497979, -111.8867935 40.7497979)"
895,146,420349729,,277,1,,421,1,,1,83595724,83659823,right,,,,NBR,"LINESTRING (-111.8867015 40.7480548, -111.8867015 40.7497979, -111.8853613 40.7497922)"
896,146,420349729,,419,1,,278,1,,1,83657386,83595724,right,,,,EBR,"LINESTRING (-111.8867935 40.7497979, -111.8867015 40.7497979, -111.8867015 40.7480548)"
897,146,420349729,,419,1,,421,1,,1,83657386,83659823,thru,,,,EBT,"LINESTRING (-111.8867935 40.7497979, -111.8867015 40.7497979, -111.8853613 40.7497922)"
898,146,420349729,,422,1,,278,1,,1,83659823,83595724,left,,,,WBL,"LINESTRING (-111.8853613 40.7497922, -111.8867015 40.7497979, -111.8867015 40.7480548)"
899,146,420349729,,422,1,,420,1,,1,83659823,83657386,thru,,,,WBT,"LINESTRING (-111.8853613 40.7497922, -111.8867015 40.7497979, -111.8867935 40.7497979)"
900,147,505443111,,227,1,,229,1,,1,83553446,83624761,thru,,,,EBT,"LINESTRING (-111.8910863 40.7367689, -111.8897101 40.7367706, -111.8896253 40.736771)"
901,147,505443111,,227,1,,330,1,,1,83553446,83624763,right,,,,EBR,"LINESTRING (-111.8910863 40.7367689, -111.8897101 40.7367706, -111.8897052 40.7355816)"
902,147,505443111,,230,1,,228,1,,1,83624761,83553446,thru,,,,WBT,"LINESTRING (-111.8896253 40.736771, -111.8897101 40.7367706, -111.8910863 40.7367689)"
903,147,505443111,,230,1,,330,1,,1,83624761,83624763,left,,,,WBL,"LINESTRING (-111.8896253 40.736771, -111.8897101 40.7367706, -111.8897052 40.7355816)"
904,147,505443111,,331,1,,228,1,,1,83624763,83553446,left,,,,NBL,"LINESTRING (-111.8897052 40.7355816, -111.8897101 40.7367706, -111.8910863 40.7367689)"
905,147,505443111,,331,1,,229,1,,1,83624763,83624761,right,,,,NBR,"LINESTRING (-111.8897052 40.7355816, -111.8897101 40.7367706, -111.8896253 40.736771)"
906,148,505511198,,291,1,,293,1,,1,83595726,83659827,thru,,,,SBT,"LINESTRING (-111.8853636 40.7480564, -111.8853635 40.7480023, -111.8853622 40.7472286)"
907,148,505511198,,291,1,,339,1,,1,83595726,,left,,,,SBL,"LINESTRING (-111.8853636 40.7480564, -111.8853635 40.7480023, -111.883 40.7480152)"
908,148,505511198,,294,1,,292,1,,1,83659827,83595726,thru,,,,NBT,"LINESTRING (-111.8853622 40.7472286, -111.8853635 40.7480023, -111.8853636 40.7480564)"
909,148,505511198,,294,1,,339,1,,1,83659827,,right,,,,NBR,"LINESTRING (-111.8853622 40.7472286, -111.8853635 40.7480023, -111.883 40.7480152)"
910,148,505511198,,338,1,,292,1,,1,,83595726,right,,,,WBR,"LINESTRING (-111.883 40.7480152, -111.8853635 40.7480023, -111.8853636 40.7480564)"
911,148,505511198,,338,1,,293,1,,1,,83659827,left,,,,WBL,"LINESTRING (-111.883 40.7480152, -111.8853635 40.7480023, -111.8853622 40.7472286)"
912,149,645343252,,349,1,,351,1,,1,83552670,83552672,thru,,,,EBT,"LINESTRING (-111.8868221 40.7302425, -111.8855745 40.7302393, -111.8854784 40.730239)"
913,149,645343252,,349,1,,355,1,,1,83552670,645343279,right,,,,EBR,"LINESTRING (-111.8868221 40.7302425, -111.8855745 40.7302393, -111.8855745 40.7287113)"
914,149,645343252,,352,1,,350,1,,1,83552672,83552670,thru,,,,WBT,"LINESTRING (-111.8854784 40.730239, -111.8855745 40.7302393, -111.8868221 40.7302425)"
915,149,645343252,,352,1,,355,1,,1,83552672,645343279,left,,,,WBL,"LINESTRING (-111.8854784 40.730239, -111.8855745 40.7302393, -111.8855745 40.7287113)"
916,149,645343252,,356,1,,350,1,,1,645343279,83552670,left,,,,NBL,"LINESTRING (-111.8855745 40.7287113, -111.8855745 40.7302393, -111.8868221 40.7302425)"
917,149,645343252,,356,1,,351,1,,1,645343279,83552672,right,,,,NBR,"LINESTRING (-111.8855745 40.7287113, -111.8855745 40.7302393, -111.8854784 40.730239)"
918,150,645343279,,199,1,,201,1,,1,83657394,83659773,thru,,,,EBT,"LINESTRING (-111.8868594 40.7287024, -111.8855745 40.7287113, -111.8854404 40.7287122)"
919,150,645343279,,199,1,,356,1,,1,83657394,645343252,left,,,,EBL,"LINESTRING (-111.8868594 40.7287024, -111.8855745 40.7287113, -111.8855745 40.7302393)"
920,150,645343279,,202,1,,200,1,,1,83659773,83657394,thru,,,,WBT,"LINESTRING (-111.8854404 40.7287122, -111.8855745 40.7287113, -111.8868594 40.7287024)"
921,150,645343279,,202,1,,356,1,,1,83659773,645343252,right,,,,WBR,"LINESTRING (-111.8854404 40.7287122, -111.8855745 40.7287113, -111.8855745 40.7302393)"
922,150,645343279,,355,1,,200,1,,1,645343252,83657394,right,,,,SBR,"LINESTRING (-111.8855745 40.7302393, -111.8855745 40.7287113, -111.8868594 40.7287024)"
923,150,645343279,,355,1,,201,1,,1,645343252,83659773,left,,,,SBL,"LINESTRING (-111.8855745 40.7302393, -111.8855745 40.7287113, -111.8854404 40.7287122)"
924,162,1525109290,,155,1,,164,1,,1,83542108,83659851,left,,,,EBL,"LINESTRING (-111.8867339 40.7335329, -111.8854255 40.7340272, -111.8853861 40.736094)"
925,162,1525109290,,155,1,,165,1,,1,83542108,83542109,right,,,,EBR,"LINESTRING (-111.8867339 40.7335329, -111.8854255 40.7340272, -111.8854299 40.7335299)"
926,162,1525109290,,163,1,,154,1,,1,83659851,83542108,right,,,,SBR,"LINESTRING (-111.8853861 40.736094, -111.8854255 40.7340272, -111.8867339 40.7335329)"
927,162,1525109290,,163,1,,165,1,,1,83659851,83542109,thru,,,,SBT,"LINESTRING (-111.8853861 40.736094, -111.8854255 40.7340272, -111.8854299 40.7335299)"
928,162,1525109290,,166,1,,154,1,,1,83542109,83542108,left,,,,NBL,"LINESTRING (-111.8854299 40.7335299, -111.8854255 40.7340272, -111.8867339 40.7335329)"
929,162,1525109290,,166,1,,164,1,,1,83542109,83659851,thru,,,,NBT,"LINESTRING (-111.8854299 40.7335299, -111.8854255 40.7340272, -111.8853861 40.736094)"
930,180,3529416872,,271,1,,273,1,,1,83624763,83621470,thru,,,,EBT,"LINESTRING (-111.8897052 40.7355816, -111.8883219 40.7355798, -111.8881237 40.7355798)"
931,180,3529416872,,271,1,,276,3,,1,83624763,83621471,right,,,,EBR,"LINESTRING (-111.8897052 40.7355816, -111.8883219 40.7355798, -111.8883288 40.7351375)"
932,180,3529416872,,274,1,,272,1,,1,83621470,83624763,thru,,,,WBT,"LINESTRING (-111.8881237 40.7355798, -111.8883219 40.7355798, -111.8897052 40.7355816)"
933,180,3529416872,,274,1,,276,1,,1,83621470,83621471,left,,,,WBL,"LINESTRING (-111.8881237 40.7355798, -111.8883219 40.7355798, -111.8883288 40.7351375)"
934,180,3529416872,,414,3,,272,1,,1,83621469;3529416874,83624763,right,,,,SBR,"LINESTRING (-111.8882175 40.7367835, -111.8883219 40.7355798, -111.8897052 40.7355816)"
935,180,3529416872,,414,1,,273,1,,1,83621469;3529416874,83621470,left,,,,SBL,"LINESTRING (-111.8882175 40.7367835, -111.8883219 40.7355798, -111.8881237 40.7355798)"
936,180,3529416872,,414,2,,276,3,,1,83621469;3529416874,83621471,thru,,,,SBT,"LINESTRING (-111.8882175 40.7367835, -111.8883219 40.7355798, -111.8883288 40.7351375)"
937,182,3529416876,,92,1,,94,1,,1,83620819,83620821,thru,,,,EBT,"LINESTRING (-111.888302 40.7383552, -111.8881218 40.7383584, -111.8867624 40.7383548)"
938,182,3529416876,,92,1,,539,1,,1,83620819,83569586;3529416879,left,,,,EBL,"LINESTRING (-111.888302 40.7383552, -111.8881218 40.7383584, -111.888216 40.7415871)"
939,182,3529416876,,95,1,,93,1,,1,83620821,83620819,thru,,,,WBT,"LINESTRING (-111.8867624 40.7383548, -111.8881218 40.7383584, -111.888302 40.7383552)"
940,182,3529416876,,95,1,,539,3,,1,83620821,83569586;3529416879,right,,,,WBR,"LINESTRING (-111.8867624 40.7383548, -111.8881218 40.7383584, -111.888216 40.7415871)"
941,182,3529416876,,538,1,,93,1,,1,83621469;3529416874,83620819,left,,,,NBL,"LINESTRING (-111.8882175 40.7367835, -111.8881218 40.7383584, -111.888302 40.7383552)"
942,182,3529416876,,538,3,,94,1,,1,83621469;3529416874,83620821,right,,,,NBR,"LINESTRING (-111.8882175 40.7367835, -111.8881218 40.7383584, -111.8867624 40.7383548)"
943,182,3529416876,,538,2,,539,3,,1,83621469;3529416874,83569586;3529416879,thru,,,,NBT,"LINESTRING (-111.8882175 40.7367835, -111.8881218 40.7383584, -111.888216 40.7415871)"
944,188,3529416887,,8,1,,573,1,,1,83548119,3529416888,left,,,,EBL,"LINESTRING (-111.8883125 40.7448553, -111.8881253 40.7448691, -111.8881294 40.7453818)"
945,188,3529416887,,527,1,,9,1,,1,3529416886,83548119,left,,,,NBL,"LINESTRING (-111.8881297 40.7443567, -111.8881253 40.7448691, -111.8883125 40.7448553)"
946,188,3529416887,,527,3,,573,3,,1,3529416886,3529416888,thru,,,,NBT,"LINESTRING (-111.8881297 40.7443567, -111.8881253 40.7448691, -111.8881294 40.7453818)"
947,188,3529416887,,572,1,,9,1,,1,83548120,83548119,thru,,,,WBT,"LINESTRING (-111.8853656 40.7448701, -111.8881253 40.7448691, -111.8883125 40.7448553)"
948,188,3529416887,,572,1,,573,3,,1,83548120,3529416888,right,,,,WBR,"LINESTRING (-111.8853656 40.7448701, -111.8881253 40.7448691, -111.8881294 40.7453818)"
949,192,3529416894,,48,1,,50,1,,1,83595721,83595724,thru,,,,EBT,"LINESTRING (-111.8883178 40.7480212, -111.8881289 40.7480532, -111.8867015 40.7480548)"
950,192,3529416894,,48,1,,578,1,,1,83595721,83621465;3529416898,left,,,,EBL,"LINESTRING (-111.8883178 40.7480212, -111.8881289 40.7480532, -111.8882268 40.7497976)"
951,192,3529416894,,51,1,,49,1,,1,83595724,83595721,thru,,,,WBT,"LINESTRING (-111.8867015 40.7480548, -111.8881289 40.7480532, -111.8883178 40.7480212)"
952,192,3529416894,,51,1,,578,3,,1,83595724,83621465;3529416898,right,,,,WBR,"LINESTRING (-111.8867015 40.7480548, -111.8881289 40.7480532, -111.8882268 40.7497976)"
953,192,3529416894,,577,1,,49,1,,1,3641553405,83595721,left,,,,NBL,"LINESTRING (-111.8881412 40.7468629, -111.8881289 40.7480532, -111.8883178 40.7480212)"
